,TIC,LSper,LSamp,LSmed,LSstd,acf_pk,acf_per,bls_per,bls_ampl,ecl_num,ecl_dep
0,148923877,0.7632462944264407,0.12410154782320862,0.00013567150244601112,0.00046756070975326837,0.06424653787567343,1.5541498650291032,0.7637825508816593,27.608545091079534,-1.0,-1.0
1,41358832,4.47183904962108,0.0007190178841937262,7.16614458793155e-05,0.0013052529325257977,-2.5757041030676958e-05,1.5555552657315275,-1.0,-1.0,-1.0,-1.0
2,172738627,0.6785184093709068,0.0012959711961180562,9.042924477806586e-05,0.0009273245024281403,0.0007590081000778544,2.711010447877925,-1.0,-1.0,-1.0,-1.0
3,147629952,2.3044970356173478,0.0009411000797455996,8.321169869397144e-05,0.005000223458281331,-0.0010100611771109629,2.6540694525920117,-1.0,-1.0,-1.0,-1.0
4,141542826,5.143712091308621,0.0683003143240239,9.761321938438941e-05,0.001160358987833508,0.054647532207615146,9.676416889518805,-1.0,-1.0,-1.0,-1.0
5,238535393,2.4015666255840977,0.7409126359891849,2.5287069262130523e-05,0.010419855306002576,0.6050550875893267,4.80976335409423,2.383196956203023,586.4629797503436,8.0,-0.12854704946534623
6,50757748,0.11525249249789278,0.0009190298940256326,9.09189205875668e-05,6.594006306591466e-05,-0.0010777895251233433,1.9972046485672763,-1.0,-1.0,-1.0,-1.0
7,149930009,4.249767291233083,0.0009054354929663135,8.362588727422225e-05,6.447416453033724e-05,-0.0016309320875813821,2.5958063040507113,-1.0,-1.0,-1.0,-1.0
8,272187783,0.10429807943834822,0.3589129460455481,0.00012361096269018358,0.00013144718504919304,0.002691455370480061,5.060492178533195,-1.0,-1.0,-1.0,-1.0
9,271892960,3.9552622275975287,0.32175915408839273,5.416288568971278e-05,0.003741281489344029,0.2757433814226218,4.334083641027291,7.867397803033991,32.63329193123785,-1.0,-1.0
10,149539158,5.6532627686052574,0.028784378187930535,0.00012022092508236933,0.0001606783970782425,-0.0031905533950685404,5.9783860430025015,-1.0,-1.0,-1.0,-1.0
11,64257901,0.151179426085227,0.00520230157328488,9.906724402371896e-05,0.0005603498334292418,0.0014766556842105748,5.168562417323301,-1.0,-1.0,-1.0,-1.0
12,7212437,9.36452756873988,0.015084009485435814,0.00010898816797253349,0.0024862110405164096,0.021181804595103465,9.740690556010122,-1.0,-1.0,-1.0,-1.0
13,260192754,2.8876480324755747,0.10505980981719767,0.00023752509672062645,0.000315548766305656,0.06379509524657656,3.0277374327943107,2.871717025893638,70.8928121454007,20.0,-0.05095266965824451
14,350562853,4.0487102963797925,0.004650187020837021,9.94365194331436e-05,0.0002587233515974098,0.0067182341650035594,4.160339607195965,-1.0,-1.0,-1.0,-1.0
15,279087522,2.13229325385629,0.17227866138448628,0.0003864214308656722,0.010039965231154455,0.20947931677112314,2.120815915687217,2.12041202836307,875.0643628077854,12.0,-0.2581197758154106
16,96863767,0.5816849462347012,0.0008504525203637575,8.333536701879258e-05,0.00016311292700454702,0.0009868246682216075,2.950619017237159,-1.0,-1.0,-1.0,-1.0
17,179516259,5.653298362710096,0.02196792779047924,9.583614903269386e-05,0.0003998913850318036,0.026181417593611294,10.285367125289895,-1.0,-1.0,-1.0,-1.0
18,150032410,8.878819885638151,0.01627309724112234,0.0001003763535821872,0.00027566123127151785,0.009830061019895349,11.006190636989459,-1.0,-1.0,-1.0,-1.0
19,366655847,8.878959802999397,0.1009989761043777,9.944505586259423e-05,0.0005223999391250743,0.09599868108284529,8.91173311306079,-1.0,-1.0,-1.0,-1.0
20,382159772,0.5896956377170195,0.0009304192087561985,0.0001001879914547572,9.510594628491466e-05,0.001327930133857198,1.1777529272658285,-1.0,-1.0,-1.0,-1.0
21,148230345,0.417221687419965,0.0009717639228279551,4.306162317182592e-05,5.4301582268739654e-05,0.0013781657370509983,3.4249118719408216,-1.0,-1.0,-1.0,-1.0
22,149758547,0.8063924368236145,0.0024795517249801675,0.00015059852681457005,0.022045846180383858,0.005027450929445514,3.1228797646172097,-1.0,-1.0,-1.0,-1.0
23,318548876,5.653260121388612,0.00245021767057116,9.238698115028967e-05,0.008306688382919338,0.0035327909951795647,5.763695167570404,-1.0,-1.0,-1.0,-1.0
24,149573437,0.27420076533811455,0.038137533934012764,0.0002508490953708571,0.00016978517056279096,0.009246507006658628,3.4839842005578703,-1.0,-1.0,1.0,-1.005249801308605
25,150029502,0.2516294596870012,0.0007776909740669309,8.073564445703082e-05,4.542489980414632e-05,-0.0015824665268600298,3.632600301401226,-1.0,-1.0,-1.0,-1.0
26,167123437,0.7666612324732897,0.11044823565332587,0.00012295721857727207,0.011177819123150745,0.05925548659751091,0.7402768950178142,0.7674853180115748,31.917447516803914,1.0,-1.0943859043671609
27,38905525,0.8902456510288375,0.001280219173021976,8.842309503104273e-05,0.00015707756921307008,0.0017264576267007597,1.8971799064593142,-1.0,-1.0,-1.0,-1.0
28,294208421,0.327756530137426,0.0007311737571289289,8.967541439689065e-05,0.00011341303027524991,0.0011852780240545191,3.852772941248986,-1.0,-1.0,-1.0,-1.0
29,140599800,3.2743054050661016,0.0009550496032600176,9.087731546614408e-05,0.00019338067170682855,0.0017586715546402869,3.264567195280506,-1.0,-1.0,-1.0,-1.0
30,458641084,0.7306694929658428,0.0007351897235049335,7.373206688295647e-05,0.00010775704761301747,0.0008129240383245494,1.895106327978965,-1.0,-1.0,-1.0,-1.0
31,308541277,4.993721370927897,0.009502445091891175,8.798040479044854e-05,9.638476025514298e-05,0.007167386448691205,5.137562449957841,-1.0,-1.0,-1.0,-1.0
32,55272665,0.11149577023315341,0.0012787777192901036,0.0001033318428886247,0.00011904506790381882,0.0001983554283725479,2.640932403517354,-1.0,-1.0,-1.0,-1.0
33,88760500,0.10236366288577053,0.019064356989584058,3.537936925539906e-05,0.00010682776915817942,0.0011387438414054364,2.43537319081679,-1.0,-1.0,1.0,-1.0050300732896655
34,63201938,8.878760559601835,0.03507753755108606,9.467281663052597e-05,0.0011713524697642714,0.017802638097424762,8.990712242722111,-1.0,-1.0,-1.0,-1.0
35,381976956,1.1240926990561937,0.010645786771427966,0.0004081464075452458,0.00022397597274741393,0.0053998725344620675,1.0027554117596083,-1.0,-1.0,-1.0,-1.0
36,266440911,2.54430304217781,0.003083403236671208,0.00014911597280249368,7.85019953852002e-05,0.0021075077525263865,2.2763306986357748,-1.0,-1.0,-1.0,-1.0
37,150394126,0.3302838576069616,0.00027057648035962075,9.332665996964173e-06,9.644618218464277e-05,-0.002715536905386907,1.834712998721443,-1.0,-1.0,-1.0,-1.0
38,410871136,4.591794057640457,0.005771306906296995,0.00011562875454398603,0.0001760169887737436,0.004603944002038956,4.99162399830584,-1.0,-1.0,-1.0,-1.0
39,33879314,3.1536475333630047,0.005278590256836396,8.809477806555728e-05,7.206937982393208e-05,-8.477084670096847e-05,4.861070373635812,-1.0,-1.0,-1.0,-1.0
40,150513276,3.955216714668857,0.0014937375583106683,0.00010802332700967125,0.00011941525841229625,0.004977075395572543,1.9694414769001014,-1.0,-1.0,-1.0,-1.0
41,124987525,0.6653305145767878,0.0009181915721174969,8.615750748178711e-05,4.8617323961160367e-05,0.0010603198111300697,3.8762514560644377,-1.0,-1.0,-1.0,-1.0
42,407621267,11.203227287437398,0.002553673781176928,0.00010146116952773823,7.916065423344332e-05,0.0008438126457911876,1.4423578496962364,-1.0,-1.0,-1.0,-1.0
43,98077419,7.353198556529595,0.007780593979857662,9.252651345220191e-05,0.0007345469038601618,0.00579026815112564,5.333905731778032,-1.0,-1.0,-1.0,-1.0
44,388129489,3.153623255757703,0.0022726367602619807,0.00010327311729371615,7.307697972541245e-05,0.005348227945454791,3.041616702485044,-1.0,-1.0,-1.0,-1.0
45,280681882,3.2128446977611724,0.002728190326060961,0.00010495418242932974,0.0024000964178832796,4.386218387740546e-05,6.139401686587917,-1.0,-1.0,-1.0,-1.0
46,364425576,1.9390527825391917,0.825026732204568,2.5384255121061175e-05,0.006332645998572196,0.618354289115087,1.9291538145766935,1.9380306529100713,343.8397407646007,61.0,-0.020726010746738046
47,219191941,0.2791171578273555,0.0009843513046987936,9.85130937162078e-05,0.0002506135288179028,9.555239556023127e-05,1.8763431255260912,-1.0,-1.0,-1.0,-1.0
48,53457687,2.7050987850132153,0.055811066005611136,0.00016758067186962945,0.0004772369696660421,-0.007825302644618224,1.986050352006714,20.54148145404583,32.134421449060156,-1.0,-1.0
49,348795777,0.5090372612280633,0.0748658758455786,0.00018559687839121185,0.001550237821280396,0.006220898720903496,1.0402658344214615,0.5096661002610335,39.272163252984065,-1.0,-1.0
50,141123588,4.718355179404994,0.004746934576229122,9.682030924423666e-05,0.00014956123849242683,0.003310064566450038,3.462496524070957,-1.0,-1.0,-1.0,-1.0
51,149603071,9.364518298962672,0.0021301106319524363,9.964085795640862e-05,5.53427959667565e-05,0.0027220294452761367,4.163155587707479,-1.0,-1.0,-1.0,-1.0
52,443954464,2.9372312656944053,0.001357890222099601,0.0001088570582316787,4.567066302175596e-05,-0.0008636166497420192,2.089541126332506,-1.0,-1.0,-1.0,-1.0
53,179639063,4.591759843887942,0.2753985442120907,6.99554529002971e-05,0.0012912001782462135,0.25460551164085343,9.178396079390268,-1.0,-1.0,-1.0,-1.0
54,81543065,2.6223016615897494,0.0018341695840941728,0.00012533020621436155,7.150331150439168e-05,0.005792982094466551,4.753497332671941,-1.0,-1.0,-1.0,-1.0
55,452956909,12.890563554919023,0.01535506931784688,9.928929528833409e-05,0.0010039189811383716,0.0024266254182351665,7.965116889010915,-1.0,-1.0,-1.0,-1.0
56,317583390,0.5662871718251157,0.1305174334911855,0.00013934484011540879,0.012983754408261619,0.0189281462991112,0.5659503538345234,0.5658567296601156,34.17520982884288,-1.0,-1.0
57,410870862,0.24726978008148012,0.0009275908193827488,9.12580838873649e-05,0.00010130616767699117,-0.0004425708308717887,2.164565557801552,-1.0,-1.0,-1.0,-1.0
58,29626605,3.274256870077027,0.0009447141432515605,8.261155063478856e-05,9.699024796232852e-05,0.002822846133497142,4.196387436777741,-1.0,-1.0,-1.0,-1.0
59,458653300,4.99368460305854,0.005779188182167293,0.000251654089127472,6.00675619996487e-05,0.012116918993460313,4.92978302447932,-1.0,-1.0,-1.0,-1.0
60,271812702,5.472648891627372,0.20122996477549152,9.152189499977994e-05,0.00024020279204914693,0.11778411946076114,5.350070640195554,-1.0,-1.0,-1.0,-1.0
61,31870361,0.10008669075529149,0.015059080480022182,2.8877153883122954e-05,0.0003863484830851583,-0.0003714440126102639,2.071486022293584,0.27606543101643827,36.95761838146863,2.0,-0.5088918835823464
62,97700774,0.17268427975972034,0.0015392773365855807,9.155426776521323e-05,0.007621264531477059,-0.0002961808806462328,2.805490421997092,-1.0,-1.0,-1.0,-1.0
63,38507813,0.1718148279734179,0.0007414140115048491,8.825057404604752e-05,0.0007950998936550838,0.0005089010915502652,1.6805153425775643,-1.0,-1.0,-1.0,-1.0
64,30037565,3.2742948665520784,0.004526963569702625,9.601659583535725e-05,0.00010812718819465921,0.004534691390726088,3.4687232568796844,-1.0,-1.0,-1.0,-1.0
65,341628692,0.7401540753820636,0.045625284757635595,0.00010893599591982365,0.00010706654458224392,0.015256052275613075,0.7250062603625338,-1.0,-1.0,-1.0,-1.0
66,31960580,2.6222214269472466,0.0013615741821292012,9.313625791222089e-05,0.0001840388334960394,0.0012757013254990305,2.162466380028036,-1.0,-1.0,-1.0,-1.0
67,150146973,0.23898337143696763,0.0008610235094439966,9.584734465015177e-05,9.095309870614041e-05,-0.0003507142420476972,1.9888745976641076,-1.0,-1.0,-1.0,-1.0
68,167341861,5.653332694425298,0.0011194815279146,9.8985819948327e-05,5.986762525924147e-05,0.0012552149841464802,4.309726657187184,-1.0,-1.0,-1.0,-1.0
69,150466255,2.7051576671375512,0.002422397774108434,0.0002050133980644737,5.1790495215566054e-05,0.004606864696460889,2.210400181503246,-1.0,-1.0,-1.0,-1.0
70,124712820,0.4121952384191255,0.14398244381517897,0.0001340277854406815,0.0023181079880032407,0.04172750665638101,0.7999674797756597,0.8246258147598489,35.27471438416687,1.0,-1.0158393833656254
71,6937855,1.5245762702020944,0.00883357234676342,9.523292066278998e-05,0.0009914307157347308,0.005347417828395885,1.5610675408315728,-1.0,-1.0,-1.0,-1.0
72,255567856,0.9140250854846408,0.5613316878194714,3.1967018669012246e-05,0.009757253760245348,0.2880536070532636,0.9472070595766127,0.9129290144213079,477.1165032593621,1.0,-1.0106810470518304
73,169172906,0.8462651657715764,0.005841201338671775,0.00011678622813797821,0.00022682027527524794,-0.00214579859290211,1.6847062691272185,-1.0,-1.0,-1.0,-1.0
74,281493632,5.846441961517321,0.07319839892303434,0.00010562960261637518,0.0007751706280307304,0.01956646197933156,5.7215325846636915,-1.0,-1.0,-1.0,-1.0
75,300164042,0.1251984232200627,0.0006416684819359941,9.129696774972617e-05,5.247629320894198e-05,0.0009774329838988407,2.658351052621583,-1.0,-1.0,-1.0,-1.0
76,29625664,0.14527648464193432,0.0009394448496846054,7.5018445318281e-05,5.071078827018812e-05,0.0009953728500537162,2.309646528885878,-1.0,-1.0,-1.0,-1.0
77,218434140,3.955265247450651,0.2259343192471123,5.5727243438883245e-05,0.001087099784456969,0.09001060280609574,3.1603973349056105,15.029999280353628,55.01081582201073,-1.0,-1.0
78,300136862,11.203313511913613,0.019488879220115864,8.519537392633422e-05,0.0004759938979170651,0.01506985672921406,13.14873775384558,-1.0,-1.0,-1.0,-1.0
79,219193074,0.4374802732551531,0.00434918988836408,9.037394409369773e-05,2.3037491003110413e-05,-4.232974072165752e-06,3.0839579887315267,-1.0,-1.0,-1.0,-1.0
80,382099509,11.20307655671279,0.030421231450244827,0.00011196458754298005,0.0002744789936956373,0.009511840120418237,3.889499716503451,-1.0,-1.0,-1.0,-1.0
81,60074959,0.11178892730475187,0.0006993376899973756,8.924089800608982e-05,0.000774094549420318,0.0008625939182241737,1.8742874924255375,-1.0,-1.0,-1.0,-1.0
82,177723489,1.1023798663970124,0.014892674160996558,0.00011709000478811384,0.0165551709890671,0.010700597084882198,2.2138070585897367,-1.0,-1.0,-1.0,-1.0
83,50836164,0.22456655129022104,0.0023320091874244058,8.096758666191962e-05,0.00024593129923985865,-0.0025853053023179736,1.877766920672002,-1.0,-1.0,-1.0,-1.0
84,66023962,0.21994493191858266,0.0009280441138784989,8.269644739574761e-05,0.0021538589529223424,0.0020227177469081133,3.0429675637296896,-1.0,-1.0,-1.0,-1.0
85,366574455,0.3655546021573542,0.0007146916103146614,9.008507852835e-05,4.096391592976472e-05,0.0016178621348593404,4.913133097790023,-1.0,-1.0,-1.0,-1.0
86,300085050,6.771540043377319,0.04632059426046164,0.00011758407957922178,0.00024399069660239507,-0.01854851140249975,2.3048826571819063,-1.0,-1.0,-1.0,-1.0
87,279213738,1.6106546145714964,0.5298320999407061,8.045090151678573e-05,0.001552355791512987,0.3863974218069192,1.622904699076571,1.6100344438656968,40.65747058978931,-1.0,-1.0
88,36204552,6.275038939099819,0.03717219215569669,0.00014871530229459176,0.0005060354678403714,0.018803588699016903,6.558194268694933,-1.0,-1.0,-1.0,-1.0
89,238899426,0.1719894291535044,0.0006269761095741467,9.289491207527999e-05,0.00010362165873632276,0.0014966285555356015,4.185335986786413,-1.0,-1.0,-1.0,-1.0
90,219202611,2.244080101987404,0.036668040246915286,0.0002004581811890265,0.0003158021739230155,0.021162809808043064,1.768711160661951,-1.0,-1.0,-1.0,-1.0
91,167166078,0.17863285470939366,0.0011631788234379306,7.762083310275871e-05,9.695162062159204e-05,-0.00037895573531983296,1.9875050438836297,-1.0,-1.0,-1.0,-1.0
92,68012552,0.40345782111924433,0.0008445447484895666,7.464490655311108e-05,0.0013528598396742506,0.0012169502075686316,2.4339598445794763,-1.0,-1.0,-1.0,-1.0
93,32050788,0.8546920094803556,0.0019712395262108614,2.9075407418624305e-05,0.00014940733105200786,0.00042022591539326063,0.7409613245156379,-1.0,-1.0,1.0,-1.0039341333290377
94,268503650,6.513876985484643,0.5396008356382163,3.5111699708900266e-05,0.0019306496799740105,0.2661784817442157,6.688214078415513,6.831234074496939,46.411018477200386,-1.0,-1.0
95,307553638,0.2505298662004124,0.0007952558154016276,8.468683831858051e-05,0.0005733485358041552,-0.0003651296771131468,1.2735999049623388,-1.0,-1.0,-1.0,-1.0
96,167809385,4.14686537847913,0.047952901925446455,0.00010101906027351706,0.0002804757791490528,0.04939394219655558,3.6291761037336983,-1.0,-1.0,-1.0,-1.0
97,121336808,0.4330671569920195,0.001425531553230328,0.00017594505006137922,0.0003183614170059924,0.00226657639023375,3.204839358463687,-1.0,-1.0,1.0,-1.069908703016788
98,358402782,7.353113017401307,0.0015248028113163913,9.154966309919385e-05,4.3108937074084996e-05,0.00440742177506338,3.557556221637924,-1.0,-1.0,-1.0,-1.0
99,272130977,0.3564222310449582,0.0008315589264843474,8.371064517072926e-05,0.00012914619595264708,-0.0002779281197925928,1.7375261455413238,-1.0,-1.0,-1.0,-1.0
100,306946442,0.21073687376981562,0.0009834704552627986,8.313209390011623e-05,0.0014247936909780514,0.00017771107775544728,1.8645181650526865,-1.0,-1.0,-1.0,-1.0
101,271886952,3.3382120111078977,0.002513782792790878,0.00010863498986367261,0.00015116182759983333,0.0007091872609321504,2.7451754793282817,-1.0,-1.0,-1.0,-1.0
102,140899383,8.878858761480632,0.025571313818385493,0.00010536806588422529,0.0001056762781597799,0.028432960078188727,9.440973823298009,-1.0,-1.0,-1.0,-1.0
103,453099904,2.7486090115622863,0.002005160738876632,8.855135731435401e-05,0.00010702620737450671,0.002092157124166214,3.050039631394611,-1.0,-1.0,-1.0,-1.0
104,36016164,0.10957051457590845,0.0010752424772739377,9.725989568356048e-05,0.00026848189474586485,-0.0009527591825667267,2.8186873952990936,-1.0,-1.0,-1.0,-1.0
105,167245303,0.11341830932578295,0.0010205833771365312,0.00010812150765855594,6.09466204730028e-05,-0.0005380701323400742,3.3402782403504716,-1.0,-1.0,-1.0,-1.0
106,332206386,5.303078179498309,0.027576719266797407,0.0002301054674034013,0.03006037819548102,-0.007744899177761407,3.795775754461374,-1.0,-1.0,-1.0,-1.0
107,349061108,0.1333931712240686,0.0009137795726425551,8.881484119966588e-05,0.00017207110632278682,0.0001993050550511587,2.512504637996244,-1.0,-1.0,-1.0,-1.0
108,207327138,4.35792083973791,0.05791149571784111,0.00014706390853592383,0.0002418857369334468,0.043205826406196184,4.236629070883964,-1.0,-1.0,-1.0,-1.0
