,TIC,i0,i1,med,peak
1292.0,55171219,2113.0,2148.0,10984.46875,12210.1171875
1300.0,140859822,509.0,526.0,2131.857421875,3559.21923828125
1339.0,461612949,9561.0,9577.0,610652.75,663915.6875
1339.0,461612949,14050.0,14099.0,610652.75,611330.8125
1375.0,103107644,1703.0,1712.0,6795.51025390625,7268.310546875
1375.0,103107644,2524.0,2533.0,6795.51025390625,7353.9384765625
1375.0,103107644,3057.0,3065.0,6795.51025390625,7158.72314453125
1375.0,103107644,13194.0,13203.0,6795.51025390625,6613.87060546875
1385.0,3127674,1819.0,1833.0,2449.943359375,6238.0498046875
1410.0,106608272,12466.0,12473.0,2768.24072265625,2908.599609375
1479.0,106807732,11342.0,11346.0,20547.712890625,20712.38671875
1516.0,415745128,5574.0,5594.0,928.0761108398438,1407.154541015625
1566.0,118174633,10177.0,10183.0,182.6162872314453,282.8433532714844
1578.0,355794672,11476.0,11484.0,234.44740295410156,342.4820556640625
1613.0,14342052,7149.0,7199.0,2064.824951171875,5175.73828125
1639.0,54044891,6694.0,6713.0,723.4730224609375,1105.9969482421875
1646.0,31062736,10303.0,10327.0,561654.0625,586375.1875
1646.0,31062736,12980.0,13001.0,561654.0625,580787.8125
1646.0,31062736,15533.0,15551.0,561654.0625,575954.6875
1668.0,219246754,5518.0,5532.0,1491.60986328125,1955.78955078125
1668.0,219246754,12948.0,12956.0,1491.60986328125,1808.264404296875
1728.0,410062743,4819.0,4825.0,5672.51318359375,5896.49365234375
1728.0,410062743,9948.0,9952.0,5672.51318359375,5820.11181640625
1728.0,410062743,10191.0,10199.0,5672.51318359375,6301.6689453125
1728.0,410062743,11270.0,11280.0,5672.51318359375,6781.5
1728.0,410062743,14007.0,14012.0,5672.51318359375,5765.34619140625
1763.0,169228466,9201.0,9251.0,469.8005065917969,807.24853515625
1789.0,281582156,2279.0,2292.0,15223.16796875,15945.1962890625
1789.0,281582156,3161.0,3166.0,15223.16796875,15073.548828125
1789.0,281582156,6174.0,6178.0,15223.16796875,15497.501953125
1789.0,281582156,11354.0,11366.0,15223.16796875,15208.955078125
1789.0,281582156,11831.0,11837.0,15223.16796875,16052.130859375
1789.0,281582156,11841.0,11875.0,15223.16796875,16183.685546875
1789.0,281582156,12899.0,12907.0,15223.16796875,15700.4375
1813.0,350030740,13081.0,13096.0,1935.5313720703125,2005.054443359375
1868.0,413300548,9447.0,9461.0,1068.404541015625,1390.562255859375
1868.0,413300548,14685.0,14699.0,1068.404541015625,1409.2734375
1876.0,41030783,7555.0,7559.0,20685.45703125,20809.123046875
1882.0,309617141,4143.0,4148.0,1269.160400390625,1319.95703125
1897.0,102833322,828.0,833.0,642.201904296875,680.7040405273438
1897.0,102833322,9088.0,9098.0,642.201904296875,788.2279663085938
1898.0,36124955,820.0,828.0,44854.9453125,45857.81640625
1898.0,36124955,1154.0,1162.0,44854.9453125,46165.60546875
1898.0,36124955,1300.0,1305.0,44854.9453125,46231.4921875
1898.0,36124955,5844.0,5848.0,44854.9453125,45419.17578125
1898.0,36124955,6917.0,6925.0,44854.9453125,46022.62109375
1898.0,36124955,7731.0,7735.0,44854.9453125,45858.5546875
1898.0,36124955,8131.0,8139.0,44854.9453125,46488.3359375
1898.0,36124955,12537.0,12563.0,44854.9453125,47222.17578125
1898.0,36124955,14182.0,14186.0,44854.9453125,45436.015625
1899.0,303301402,11233.0,11245.0,1862.0462646484375,3827.54638671875
1913.0,48474538,9099.0,9108.0,9100.763671875,9331.23046875
1923.0,33866201,11805.0,11810.0,356.48968505859375,388.61724853515625
1935.0,140060786,9053.0,9060.0,852298.0,853267.5625
1952.0,36077464,1399.0,1404.0,2759.6640625,3588.769775390625
1959.0,278823339,13310.0,13318.0,580.9280395507812,695.7215576171875
2049.0,55269690,5967.0,5979.0,5791.19677734375,5872.5458984375
2049.0,55269690,13402.0,13406.0,5791.19677734375,5971.87255859375
2055.0,33864387,252.0,257.0,4134.23193359375,4222.59375
2055.0,33864387,11937.0,11948.0,4134.23193359375,4391.28564453125
2055.0,33864387,14736.0,14743.0,4134.23193359375,4471.26123046875
2073.0,22011809,8244.0,8250.0,10934.455078125,11164.5
2073.0,22011809,9402.0,9407.0,10934.455078125,11131.580078125
2079.0,260352702,11425.0,11457.0,560.37548828125,706.2955322265625
2079.0,260352702,12569.0,12574.0,560.37548828125,675.77734375
2134.0,44984200,10082.0,10092.0,1249.215087890625,5413.560546875
2160.0,71222521,6262.0,6284.0,4025.572509765625,6484.82421875
2174.0,463984624,12233.0,12237.0,258209.90625,269342.5
2174.0,463984624,12247.0,12253.0,258209.90625,269384.75
2174.0,463984624,14212.0,14246.0,258209.90625,254548.4375
2225.0,404768019,6.0,19.0,23961.083984375,25037.82421875
2225.0,404768019,10991.0,11003.0,23961.083984375,24323.056640625
2227.0,101251974,14180.0,14193.0,1693.8189697265625,1788.2281494140625
2227.0,101251974,14740.0,14746.0,1693.8189697265625,1977.828369140625
2232.0,306577678,10322.0,10337.0,5282.615234375,6020.11669921875
2250.0,308094988,7842.0,7855.0,1534.685546875,1784.31103515625
2259.0,385012516,14124.0,14140.0,24236.841796875,24614.75390625
2277.0,384950919,306.0,316.0,1935.2943115234375,2100.486083984375
2277.0,384950919,15017.0,15021.0,1935.2943115234375,1956.5419921875
2306.0,340065447,14981.0,14985.0,979.0301513671875,1125.122802734375
2343.0,415712665,9609.0,9619.0,4144.529296875,4253.34521484375
2381.0,176955267,6919.0,6923.0,4274.0654296875,4410.80517578125
2381.0,176955267,9948.0,9959.0,4274.0654296875,4421.419921875
2381.0,176955267,13192.0,13205.0,4274.0654296875,4879.0517578125
2394.0,260131665,13415.0,13423.0,1756812.0,1789423.25
2414.0,31486920,6949.0,6965.0,207.0779266357422,334.3907470703125
2468.0,167978166,12448.0,12455.0,13757.046875,13676.986328125
2483.0,383733821,6699.0,6710.0,59227.58984375,59846.60546875
2483.0,383733821,6841.0,6853.0,59227.58984375,59537.46484375
2483.0,383733821,6972.0,6998.0,59227.58984375,60245.01953125
2504.0,308542808,10328.0,10337.0,4150.2734375,4343.42529296875
2504.0,308542808,10472.0,10476.0,4150.2734375,4294.76220703125
2504.0,308542808,10855.0,10871.0,4150.2734375,4529.38427734375
2537.0,350345393,7617.0,7658.0,25233.76171875,25819.642578125
2610.0,281731214,9431.0,9448.0,5111.1298828125,5736.29150390625
2610.0,281731214,13032.0,13043.0,5111.1298828125,5694.43798828125
2695.0,220628997,9144.0,9192.0,102924.34375,103910.3125
2705.0,36765200,122.0,133.0,315.63421630859375,436.2382507324219
2705.0,36765200,5521.0,5525.0,315.63421630859375,381.5530700683594
2717.0,177078973,1046.0,1051.0,5199.62548828125,5379.54150390625
2727.0,238079810,9024.0,9028.0,72344.953125,72703.78125
2730.0,56649881,8406.0,8432.0,53988.21484375,54836.26953125
2730.0,56649881,14526.0,14536.0,53988.21484375,56012.57421875
2789.0,457573832,10512.0,10534.0,16403.8125,17702.759765625
2802.0,189640773,13932.0,13936.0,9347.74609375,9563.2841796875
2820.0,350298948,3857.0,3862.0,16670.712890625,16945.234375
2861.0,298801915,11098.0,11102.0,14729.611328125,15343.66796875
2878.0,382575703,772.0,779.0,12944.1640625,13067.578125
2940.0,350841126,5741.0,5745.0,8806.06640625,8992.0146484375
2973.0,93995252,612.0,620.0,176.93951416015625,303.5295715332031
3016.0,55451820,10013.0,10033.0,23072.47265625,24001.267578125
3016.0,55451820,10035.0,10040.0,23072.47265625,23941.416015625
3060.0,461164260,13510.0,13518.0,68071.515625,68740.046875
3066.0,179279545,13823.0,13827.0,476.302001953125,500.9842834472656
3069.0,152739581,14174.0,14189.0,708.3463745117188,774.0938720703125
3089.0,294750180,1112.0,1116.0,43623.34375,44083.7734375
3089.0,294750180,2331.0,2335.0,43623.34375,44062.55078125
3089.0,294750180,6473.0,6501.0,43623.34375,45271.2734375
3089.0,294750180,8174.0,8183.0,43623.34375,44722.15234375
3089.0,294750180,8185.0,8191.0,43623.34375,44614.6640625
3107.0,436802660,5577.0,5582.0,42270.62109375,43888.9921875
3153.0,38144175,563.0,620.0,527.9547119140625,3283.044921875
3181.0,386242030,3308.0,3312.0,12652.787109375,12831.3076171875
3207.0,45302816,6796.0,6836.0,5507.1806640625,8726.669921875
3223.0,294271676,8380.0,8398.0,3227.517578125,3925.490234375
3272.0,126800165,614.0,635.0,413595.0,421845.78125
3272.0,126800165,6170.0,6180.0,413595.0,413884.25
3272.0,126800165,12258.0,12267.0,413595.0,458127.78125
3272.0,126800165,14052.0,14094.0,413595.0,432203.875
3290.0,54958691,839.0,864.0,1038.964111328125,1109.94091796875
3297.0,300969581,7053.0,7058.0,2106.6611328125,2240.605224609375
3297.0,300969581,11634.0,11660.0,2106.6611328125,2562.51611328125
3425.0,422208548,3593.0,3597.0,1806.4344482421875,1927.8714599609375
3425.0,422208548,12999.0,13005.0,1806.4344482421875,1937.14501953125
3432.0,286311137,13299.0,13352.0,15569.1123046875,17278.103515625
3470.0,300866996,7042.0,7057.0,1048.2249755859375,1208.5362548828125
3470.0,300866996,7125.0,7134.0,1048.2249755859375,1158.851806640625
3501.0,452710252,7673.0,7679.0,684.3614501953125,769.5186157226562
3501.0,452710252,14297.0,14309.0,684.3614501953125,1087.171630859375
3513.0,277298771,11330.0,11340.0,9909.546875,10592.150390625
3513.0,277298771,13443.0,13450.0,9909.546875,11798.7138671875
3531.0,46226875,3288.0,3294.0,41771.5078125,42892.859375
3531.0,46226875,4962.0,4970.0,41771.5078125,43504.359375
3542.0,168078233,3728.0,3738.0,227.17379760742188,325.6195983886719
3570.0,167814455,4191.0,4204.0,2677.76123046875,2890.1904296875
3570.0,167814455,9651.0,9658.0,2677.76123046875,2808.941650390625
3571.0,7981413,5004.0,5017.0,5345.591796875,5807.4501953125
3571.0,7981413,12504.0,12509.0,5345.591796875,5460.001953125
3612.0,167124706,8499.0,8524.0,50189.15234375,50851.2421875
3646.0,101363142,6608.0,6620.0,627.837890625,698.2947998046875
3646.0,101363142,11681.0,11687.0,627.837890625,691.535400390625
3646.0,101363142,11743.0,11748.0,627.837890625,864.995361328125
3658.0,168071263,496.0,510.0,88.4057846069336,121.29930877685547
3668.0,448415791,8503.0,8522.0,273.40032958984375,2421.781005859375
3735.0,148562093,3406.0,3461.0,6670.57763671875,7715.9189453125
3766.0,231090784,11142.0,11147.0,2648.065185546875,2657.466552734375
3768.0,168160336,2797.0,2818.0,312.6512756347656,1522.3681640625
3769.0,385626253,9157.0,9192.0,21245.7421875,21569.75
3769.0,385626253,10783.0,10799.0,21245.7421875,21596.751953125
3769.0,385626253,12398.0,12416.0,21245.7421875,21460.765625
3772.0,355408526,3889.0,3905.0,75861.8828125,76412.2109375
3778.0,168067190,3267.0,3286.0,372.4659423828125,1411.629638671875
3778.0,168067190,5709.0,5724.0,372.4659423828125,1092.5565185546875
3787.0,388568128,1189.0,1196.0,5172.7880859375,5352.99267578125
3788.0,362714717,5554.0,5560.0,16414.98828125,16638.783203125
3788.0,362714717,7957.0,7964.0,16414.98828125,16728.2890625
3788.0,362714717,10411.0,10422.0,16414.98828125,16837.263671875
3788.0,362714717,12394.0,12398.0,16414.98828125,16725.962890625
3796.0,309028466,3350.0,3365.0,748.2979125976562,1153.865478515625
3804.0,49067356,3228.0,3233.0,617.246826171875,653.5940551757812
3899.0,29660596,6822.0,6837.0,17094.5859375,17670.927734375
3960.0,151737954,2911.0,2923.0,29848.51171875,30481.333984375
3960.0,151737954,5912.0,5923.0,29848.51171875,30241.71484375
3960.0,151737954,8993.0,8997.0,29848.51171875,29989.494140625
3960.0,151737954,14648.0,14653.0,29848.51171875,30214.716796875
3972.0,401683991,9147.0,9162.0,65129.3203125,65894.2578125
4083.0,132965136,3428.0,3432.0,19238.89453125,19563.169921875
4083.0,132965136,4836.0,4843.0,19238.89453125,19414.01171875
4083.0,132965136,4913.0,4924.0,19238.89453125,19324.251953125
4083.0,132965136,9080.0,9098.0,19238.89453125,20453.33984375
4083.0,132965136,14964.0,14977.0,19238.89453125,19232.142578125
4117.0,309714906,8240.0,8245.0,32124.76171875,32101.34375
4117.0,309714906,8895.0,8900.0,32124.76171875,32165.119140625
4117.0,309714906,8908.0,8914.0,32124.76171875,32155.845703125
4117.0,309714906,9447.0,9451.0,32124.76171875,32452.103515625
4119.0,308186412,8120.0,8137.0,655.180908203125,1582.900146484375
4128.0,147622676,13679.0,13686.0,589104.4375,589558.0
4155.0,149175911,263.0,277.0,10392.7763671875,11089.3203125
4275.0,318119601,14891.0,14923.0,769.297607421875,862.119140625
4278.0,269408970,3747.0,3754.0,1004.4729614257812,1071.0035400390625
4295.0,141423416,7672.0,7677.0,713.9785766601562,775.2514038085938
4295.0,141423416,7701.0,7712.0,713.9785766601562,820.20654296875
4305.0,260506296,11330.0,11337.0,441.32025146484375,534.0745239257812
4334.0,54145213,3365.0,3370.0,17790.287109375,18062.283203125
4342.0,193276061,13429.0,13433.0,2574.22265625,2636.59814453125
4344.0,56719135,5799.0,5808.0,8187.0947265625,8342.873046875
4344.0,56719135,14148.0,14158.0,8187.0947265625,8329.294921875
4367.0,47384844,7089.0,7096.0,52382.9296875,52717.69140625
4378.0,55222911,5656.0,5667.0,1126.033203125,1182.1063232421875
4404.0,219442838,2846.0,2851.0,67.26335144042969,110.98870086669922
4422.0,362511390,9164.0,9193.0,11746.6171875,14894.02734375
4423.0,364425576,5964.0,5977.0,35353.3203125,36482.2578125
4477.0,381976323,5228.0,5235.0,292.461181640625,560.6287231445312
4477.0,381976323,6241.0,6247.0,292.461181640625,445.0517272949219
4568.0,189570671,13.0,33.0,16511.9296875,16915.259765625
4666.0,29658306,8483.0,8499.0,5527.93798828125,5694.4150390625
4676.0,298450613,11115.0,11121.0,122547.5703125,123176.9453125
4688.0,415714808,8009.0,8013.0,6080.4853515625,6299.96728515625
4688.0,415714808,14857.0,14866.0,6080.4853515625,6811.2802734375
4720.0,372910855,1439.0,1446.0,30187.0234375,31018.67578125
4724.0,339633702,10868.0,10878.0,23925.228515625,24737.255859375
4730.0,56663796,2225.0,2275.0,10290.212890625,11192.931640625
4776.0,75581184,9025.0,9055.0,50760.109375,51194.34375
4804.0,272349442,671.0,676.0,6200.04541015625,6662.83544921875
4804.0,272349442,2510.0,2514.0,6200.04541015625,6404.833984375
4804.0,272349442,5704.0,5709.0,6200.04541015625,6613.66748046875
4804.0,272349442,9381.0,9393.0,6200.04541015625,6923.83203125
4804.0,272349442,10807.0,10814.0,6200.04541015625,6975.83837890625
4804.0,272349442,11442.0,11448.0,6200.04541015625,6303.06591796875
4824.0,25118964,2926.0,2931.0,2257.960205078125,2402.7138671875
4824.0,25118964,6371.0,6393.0,2257.960205078125,2996.85986328125
4824.0,25118964,6539.0,6544.0,2257.960205078125,2486.5341796875
4842.0,413302872,11736.0,11741.0,16387.9453125,16465.603515625
4884.0,308773982,8273.0,8294.0,40462.3828125,40650.98046875
4898.0,149540525,1988.0,2036.0,70721.25,75609.9921875
4898.0,149540525,8670.0,8697.0,70721.25,73822.3828125
4922.0,192942178,1154.0,1177.0,10481.6337890625,11035.44140625
4922.0,192942178,10815.0,10839.0,10481.6337890625,11335.306640625
4922.0,192942178,10856.0,10870.0,10481.6337890625,10809.5986328125
4937.0,309626032,9699.0,9713.0,8862.392578125,8984.919921875
4952.0,278991580,7017.0,7023.0,22832.396484375,23156.255859375
4966.0,280287051,603.0,621.0,45726.66015625,48940.8359375
4966.0,280287051,763.0,798.0,45726.66015625,50227.9921875
4966.0,280287051,8208.0,8212.0,45726.66015625,48837.77734375
4966.0,280287051,15854.0,15864.0,45726.66015625,49640.07421875
5009.0,138700126,10271.0,10277.0,23297.123046875,23545.4921875
5018.0,382575967,2960.0,2968.0,19202.8671875,19008.16015625
5018.0,382575967,8631.0,8635.0,19202.8671875,18895.537109375
5018.0,382575967,10648.0,10652.0,19202.8671875,19427.9140625
5018.0,382575967,11078.0,11082.0,19202.8671875,19581.8125
5018.0,382575967,12283.0,12307.0,19202.8671875,20213.43359375
5018.0,382575967,13126.0,13132.0,19202.8671875,19177.125
5020.0,167551757,5676.0,5682.0,6975.13720703125,7879.26025390625
5020.0,167551757,8202.0,8217.0,6975.13720703125,9894.09375
5020.0,167551757,9230.0,9242.0,6975.13720703125,8286.853515625
5020.0,167551757,12790.0,12818.0,6975.13720703125,9951.3447265625
5036.0,447933173,6296.0,6321.0,40062.49609375,42525.7578125
5036.0,447933173,6444.0,6459.0,40062.49609375,41711.109375
5104.0,335380087,5770.0,5779.0,1441.89453125,1620.8746337890625
5104.0,335380087,10445.0,10452.0,1441.89453125,1496.3155517578125
5104.0,335380087,10454.0,10458.0,1441.89453125,1485.36328125
5119.0,118079457,518.0,522.0,267.4802551269531,374.37481689453125
5119.0,118079457,1487.0,1496.0,267.4802551269531,453.306640625
5149.0,307490261,6565.0,6572.0,16955.744140625,19078.396484375
5149.0,307490261,14362.0,14390.0,16955.744140625,18959.888671875
5153.0,339770560,8196.0,8217.0,1409.3526611328125,1851.5164794921875
5161.0,140968117,6710.0,6725.0,288832.59375,289537.25
5227.0,48829073,821.0,868.0,47084.296875,50180.390625
5227.0,48829073,1299.0,1319.0,47084.296875,50797.1796875
5227.0,48829073,1865.0,1900.0,47084.296875,49719.33203125
5227.0,48829073,5278.0,5283.0,47084.296875,48687.16796875
5227.0,48829073,5286.0,5294.0,47084.296875,48706.30078125
5227.0,48829073,5890.0,5895.0,47084.296875,49742.64453125
5227.0,48829073,7332.0,7353.0,47084.296875,49852.62890625
5227.0,48829073,10979.0,11014.0,47084.296875,50641.484375
5238.0,167574282,1145.0,1149.0,7159.20947265625,7312.21240234375
5259.0,77736770,7071.0,7075.0,27140.728515625,27302.34375
5277.0,157773922,1091.0,1095.0,1259.4356689453125,1361.552001953125
5277.0,157773922,5143.0,5148.0,1259.4356689453125,1421.3682861328125
5296.0,348841387,5934.0,5940.0,333.0317687988281,502.7052307128906
5301.0,147618747,10708.0,10712.0,248.78472900390625,361.2660217285156
5324.0,355945313,9150.0,9155.0,7766.90625,8019.9365234375
5357.0,55060474,8370.0,8407.0,167429.9375,171908.140625
5375.0,259999047,2432.0,2451.0,60336.41015625,61016.43359375
5375.0,259999047,10258.0,10264.0,60336.41015625,60763.97265625
5375.0,259999047,12318.0,12322.0,60336.41015625,61221.3125
5413.0,386025523,15231.0,15238.0,82175.328125,82689.53125
5415.0,149216532,13594.0,13598.0,631.232421875,697.2106323242188
5447.0,25133286,8380.0,8413.0,2608.151611328125,17339.0234375
5447.0,25133286,8418.0,8422.0,2608.151611328125,16647.73046875
5504.0,364588501,1466.0,1506.0,35281.9453125,35662.0390625
5504.0,364588501,2639.0,2643.0,35281.9453125,35813.38671875
5504.0,364588501,5957.0,5979.0,35281.9453125,36016.328125
5531.0,358884558,8084.0,8092.0,531.3396606445312,690.4469604492188
5552.0,431589361,11515.0,11520.0,1903.20166015625,1946.93505859375
5565.0,278986868,6229.0,6233.0,429.64178466796875,497.9569396972656
5565.0,278986868,7272.0,7276.0,429.64178466796875,471.8070983886719
5565.0,278986868,7278.0,7287.0,429.64178466796875,465.62445068359375
5619.0,89463560,15248.0,15255.0,608.2562866210938,726.5179443359375
5619.0,89463560,15257.0,15279.0,608.2562866210938,752.2683715820312
5676.0,300561157,8778.0,8782.0,5349.97705078125,5415.60107421875
5684.0,177352893,3721.0,3731.0,1358.3818359375,1465.2840576171875
5755.0,315093718,11841.0,11855.0,1189.1640625,1325.9283447265625
5760.0,322776453,930.0,936.0,308.56036376953125,347.067626953125
5804.0,260655797,9112.0,9117.0,135.15020751953125,247.89971923828125
5821.0,231799463,3797.0,3805.0,91.49468994140625,324.6192626953125
5821.0,231799463,3862.0,3867.0,91.49468994140625,380.8146667480469
5821.0,231799463,7082.0,7089.0,91.49468994140625,916.9473266601562
5838.0,300709924,12468.0,12473.0,1557.0885009765625,1855.57177734375
5853.0,181804551,12091.0,12095.0,1941.2076416015625,1991.400634765625
5858.0,271900514,7622.0,7638.0,3109.001953125,5828.103515625
5898.0,308773532,736.0,742.0,2766.44873046875,3074.78173828125
5898.0,308773532,12108.0,12123.0,2766.44873046875,3296.2568359375
5898.0,308773532,13909.0,13915.0,2766.44873046875,3276.654541015625
5915.0,340487383,6427.0,6440.0,4126.73193359375,4353.98095703125
5915.0,340487383,9661.0,9666.0,4126.73193359375,4190.81396484375
5920.0,437261156,2395.0,2408.0,102873.9375,111489.5078125
5920.0,437261156,13088.0,13106.0,102873.9375,106453.4296875
5920.0,437261156,14680.0,14684.0,102873.9375,104359.0703125
5932.0,238450713,8550.0,8560.0,2931482.0,2932053.25
5968.0,260162387,8125.0,8139.0,11468.115234375,11443.185546875
5969.0,423443451,6383.0,6387.0,14703.275390625,15058.6171875
5969.0,423443451,10066.0,10070.0,14703.275390625,15296.7119140625
6013.0,296638064,9191.0,9241.0,73518.734375,76249.859375
6047.0,190650849,655.0,663.0,2653.696533203125,2861.578125
6047.0,190650849,1287.0,1292.0,2653.696533203125,2789.51220703125
6047.0,190650849,1443.0,1447.0,2653.696533203125,2909.586669921875
6047.0,190650849,4464.0,4468.0,2653.696533203125,3069.0703125
6047.0,190650849,10900.0,10918.0,2653.696533203125,2949.659423828125
