,TIC,LSper,LSamp,LSmed,LSstd,acf_pk,acf_per,bls_per,bls_ampl,ecl_num,ecl_dep
0,350479646,6.307071113415698,0.13282151448930732,0.00014777833190981882,0.0007904531193717656,0.020015346001971145,6.6887763633421855,-1.0,-1.0,-1.0,-1.0
1,38696355,4.8779088341848675,0.032702818938788285,0.00013861701347409747,0.00036162923178079733,0.01567143504948465,6.68736910729649,-1.0,-1.0,-1.0,-1.0
2,147299589,5.876660802635542,0.006268014513028695,0.00017684970824726842,0.0013028273985098854,-0.03966707009079504,9.53029752322982,-1.0,-1.0,-1.0,-1.0
3,410205094,8.481400248894523,0.007634625707034428,0.00017362837341100445,0.0006362853844509008,0.0013165893534651729,5.644286890717922,-1.0,-1.0,-1.0,-1.0
4,180780436,5.876715101677329,0.12147742440312916,0.0002334204332759512,0.0003390195105128836,-0.02692567807223211,3.5221699654393888,-1.0,-1.0,-1.0,-1.0
5,339890946,2.8092061058975277,0.01692619603125007,0.00023764109585198788,0.0006133547886106744,-0.010545174313674596,4.75621331970342,-1.0,-1.0,-1.0,-1.0
6,279091106,3.976838618064542,0.0025573971516545824,0.00013516315858883268,0.00010223812187290447,0.003041291919474682,2.719414352604872,-1.0,-1.0,-1.0,-1.0
7,140194168,5.330983306523384,0.0159988438961536,0.0001319272425731394,0.0002759402182359531,-0.008522665319652635,4.541606134321228,-1.0,-1.0,-1.0,-1.0
8,41088191,8.083360971470935,0.012457584500091073,0.00013716835559320458,0.00022032388120973476,-0.0059681126762748575,5.963195721265038,-1.0,-1.0,-1.0,-1.0
9,405298880,2.9039042145009737,0.010363535205491353,0.00022558100925383566,7.685329292614431e-05,0.025092863325495447,2.67490291096874,-1.0,-1.0,-1.0,-1.0
10,356342650,8.08331982203769,0.010689166395997155,0.00014087092620437814,0.00036543725716266993,-0.007442320474812214,4.720692065270214,-1.0,-1.0,-1.0,-1.0
11,173515745,4.0707844334380106,0.01207361251267935,0.00020630575834766862,0.0002567967131161527,-0.058709916082797145,7.412934081946787,-1.0,-1.0,-1.0,-1.0
12,19493001,5.501315369934511,0.10153821341667019,0.00020227240257235312,0.019670651975781335,0.05235453777297563,2.9173354325128003,-1.0,-1.0,-1.0,-1.0
13,260303793,0.6078858507839847,0.05579068635694352,0.00022426969333803426,0.00010467357513179467,0.02741635093614784,3.0200814209479176,-1.0,-1.0,-1.0,-1.0
14,300509402,12.943628519850567,0.07075308658824649,0.00012249057102186136,0.0006318676450686712,-0.04822730133460644,8.748013632052789,-1.0,-1.0,-1.0,-1.0
15,323494153,10.56193019740102,0.051794766160089316,0.00016048967397914204,9.989438820503904e-05,0.04533437147064724,11.559919563114363,-1.0,-1.0,-1.0,-1.0
16,300035305,8.481490529942516,0.14720364276710882,0.00012740369878219015,0.0005595140302794751,0.044433860476586005,11.130605923889561,-1.0,-1.0,-1.0,-1.0
17,26163736,7.389770376086437,0.008222170713290006,0.0001395829315884568,0.00044706017965219714,0.0011289820776715638,5.720098127511392,-1.0,-1.0,-1.0,-1.0
18,123325379,5.501205351281101,0.2781564201523597,9.206383978834202e-05,0.0007327243213769072,0.1903893537204039,7.013711922490984,-1.0,-1.0,-1.0,-1.0
19,25607125,4.743703517951823,0.014458887881038824,0.00018555241038487502,0.000617190960443797,0.029116959541909262,8.56248204895337,-1.0,-1.0,-1.0,-1.0
20,186779497,2.1181841500815275,0.6691921538215989,0.00025622214148387243,0.0050378515886081695,0.423758476574958,2.11523930145313,2.1165464797131452,72.1643870554399,-1.0,-1.0
21,349413521,2.6781587000893037,0.05016436317564349,0.0011181661506438477,0.00012537361267944726,0.052715008580380196,2.880547826432121,-1.0,-1.0,-1.0,-1.0
22,140659172,0.7998881173929483,0.001653855815096432,0.00015260405208325799,0.00028813138637420965,0.003303253242967972,0.6833343347643677,-1.0,-1.0,-1.0,-1.0
23,56898970,3.3567395609506225,0.13748745134774776,8.74870330417445e-05,0.0006956840800499288,-0.052126071072415715,1.215252004726608,7.037514064270457,29.632341247011503,-1.0,-1.0
24,18886033,3.887125978261096,0.001107065494114622,0.00012087078557861559,0.0007420201078704074,0.001010025134956289,3.4652368188608307,-1.0,-1.0,-1.0,-1.0
25,455280622,6.084336174007877,0.007830529369494153,0.00014862533417827023,0.00011512584705564488,0.0011885314209850717,3.3929767737554357,-1.0,-1.0,-1.0,-1.0
26,142724870,7.0855733434740795,0.004738274751584041,0.0001590861915148976,0.0002895763309875695,-0.033787452982290044,8.122632739371056,-1.0,-1.0,-1.0,-1.0
27,340218284,7.7209705764095755,0.008021465903446975,0.00014119282224714215,0.00017055714384381829,-0.004274896332041517,7.0777380204890505,-1.0,-1.0,-1.0,-1.0
28,143391141,4.616438176066194,0.01932927835297786,0.00012146186490715697,0.00021202662561657453,0.01666730020395738,4.712397689488171,-1.0,-1.0,-1.0,-1.0
29,455304957,0.4270216224912711,0.5688041827188108,0.00021434780471635167,0.012770188079773464,0.028013649808500258,0.4347121283217348,0.42704873533722537,75.75351386999753,-1.0,-1.0
30,405800792,1.5472610712139518,0.012413087512768763,0.0003526776425400697,6.572031971966565e-05,0.028091768651832397,7.6428089015307705,-1.0,-1.0,-1.0,-1.0
31,348681636,6.546868888492185,0.1483045024661751,0.0001452540265585578,0.0004884138308538008,0.029357562380228956,8.303907030061055,-1.0,-1.0,-1.0,-1.0
32,141210949,5.682822048889158,0.00835469292999865,0.00011264619250453536,0.0003786949383419465,0.004218275260885812,4.439606589413643,-1.0,-1.0,-1.0,-1.0
33,471013987,12.943351296968311,0.004776272652483075,0.0001669800987489003,0.0729703284054123,0.017266188888330515,7.214969936426314,-1.0,-1.0,-1.0,-1.0
34,260503393,2.9537140271514604,0.5140179593922785,2.3307471893708644e-05,0.0032008062819790877,0.6148545014369842,2.7596722558500915,2.7137734960200044,86.18772786867682,-1.0,-1.0
35,28702067,0.15609550880824372,0.28476819132730247,0.0006704104240893018,0.00025108175389321576,0.025031769039607812,2.066650208813371,-1.0,-1.0,-1.0,-1.0
36,145469321,2.9537140612342117,0.003693886125890257,0.0001500659246276793,0.001863096441317488,0.007911842243092647,6.472718630267082,-1.0,-1.0,-1.0,-1.0
37,278683664,2.720433714098204,0.006532000404747328,0.00014245638364829185,9.210078931882722e-05,0.007845219717762655,1.6069220160106852,-1.0,-1.0,-1.0,-1.0
38,133759721,3.7191781393673646,0.0044777239758705695,0.00012548221698249241,0.002010602952796779,0.005367173083294932,3.083257605740073,-1.0,-1.0,-1.0,-1.0
39,40893005,8.481438773192117,0.011866449937608417,0.00013616289004981467,9.664654471589234e-05,0.0240887957175291,12.036101006620811,-1.0,-1.0,-1.0,-1.0
40,38633445,6.546810524548789,0.7582497011367322,3.114074781918779e-05,0.007074803739996534,0.2152692511874558,6.122101369241136,-1.0,-1.0,-1.0,-1.0
41,348842421,5.8766518097073135,0.7916345485423547,2.5142216613249162e-05,0.008486501304038161,0.15723716317336556,11.912301283876332,6.74774553375868,57.80254937143966,-1.0,-1.0
42,260193336,3.8870542839960898,0.00362771571128262,0.00011216702184100207,0.0011031883628546246,0.007276465662522553,0.993733486068777,-1.0,-1.0,-1.0,-1.0
43,279052764,18.507251561106013,0.0034535755301807196,0.00014406252900478822,0.00010309448152967535,0.0020559826339887005,2.3569136224623435,-1.0,-1.0,-1.0,-1.0
44,284742330,6.805520276844723,0.3645596396350173,9.214466424318248e-05,0.0012839018108199082,0.11570315066018497,5.9977241094698,6.245542792755492,35.437759420080994,1.0,-1.008331561568474
45,74704843,0.22415868737889033,0.059670171592641943,0.0007845502316013392,0.0007268759158997417,0.05667187070135211,1.07847176987093,0.5209103007448387,43.07500958896443,1.0,-1.0039764731585157
46,278081379,7.085739001162065,0.009249730322424148,0.00014374521377072354,0.00017386188787166083,-0.0025002915819179452,9.266824338272272,-1.0,-1.0,-1.0,-1.0
47,341550034,6.805651649121251,0.06095895161018838,0.00015555056181263703,0.0003149758983052969,0.04010088198827344,7.170792454628554,-1.0,-1.0,-1.0,-1.0
48,150249737,1.3743910879848522,0.05965171753882083,0.0003301306271905554,0.0002996324943128388,0.020662235153673412,2.5485867030783993,-1.0,-1.0,-1.0,-1.0
49,142018328,8.083427278272248,0.009708218450400059,0.00011803038999003323,0.0065903292956943265,-0.0024498013129055896,9.734827878689885,-1.0,-1.0,-1.0,-1.0
50,40666800,0.9551552839838587,0.17669656378695617,0.00015105058889969275,0.00044441949661014655,0.12234707626075937,0.9527765792263381,-1.0,-1.0,-1.0,-1.0
51,404853615,4.7436259447733,0.019225860858320516,0.00015264255985983181,0.00021136670934905906,0.018789033693061206,4.247214031423937,-1.0,-1.0,-1.0,-1.0
52,33831818,6.084355878706722,0.0019107305998594323,0.00014011223671995819,0.00018044384918276942,0.0019736365601813453,3.115287696195992,-1.0,-1.0,-1.0,-1.0
53,149158789,1.443509778944268,0.002012738339037711,0.00011699626373827035,0.00012640712525057696,0.002804534814493178,3.0548360156271883,-1.0,-1.0,-1.0,-1.0
54,29786229,6.805515057710066,0.015794936768117572,0.00015206792073687935,0.0002940421686754798,0.0231179206255765,1.1062135576871697,-1.0,-1.0,-1.0,-1.0
55,344927484,2.0673497776290675,0.18532609134357086,0.0001355626516626881,0.0036778688832072807,0.13155499804266466,2.087469727723601,-1.0,-1.0,-1.0,-1.0
56,38506870,1.4434924673107108,0.0048833883869161595,0.0001621611649840529,0.00013356819653051577,-0.02293284751297919,5.516555451762542,-1.0,-1.0,-1.0,-1.0
57,3582508,5.876770032970697,0.02024699957395477,0.00032237460359138456,0.007518030425743217,-0.003986842579111673,1.240270604190755,-1.0,-1.0,-1.0,-1.0
58,290555569,7.3896049075909795,0.038561769620372166,0.00022382951036157466,0.000245163797472246,0.01934492003620378,6.7108742839918705,-1.0,-1.0,-1.0,-1.0
59,341851883,4.070884419603233,0.4722787746473419,5.1902109729463036e-05,0.001188744778849473,0.07931614029580486,3.5354059962328392,7.781567437789977,156.0308082321991,4.0,-0.2516118214122505
60,279053795,4.169397821486053,0.005592863589142223,0.00013623432106770272,0.00024103801761109355,0.002161713132016411,3.7312115268382513,-1.0,-1.0,-1.0,-1.0
61,388501486,2.349355783302505,0.5522248469076958,1.6863199064503973e-05,0.007326102723984969,0.512448173759309,2.3576240654131198,2.3585044803435626,426.0092020629431,-1.0,-1.0
62,410246778,4.169396513448183,0.20497033679865298,8.375607928373992e-05,0.0011017382699137657,0.08137207375291933,4.3491856113391805,-1.0,-1.0,-1.0,-1.0
63,143897699,5.019859387087322,0.008167466260054443,0.00015067137176906056,0.0009795365967581713,-0.00231218511482245,2.467961840165117,-1.0,-1.0,-1.0,-1.0
64,238924943,2.953690212217979,0.5482784802754946,4.8976772266034785e-05,0.0017187804181576318,0.345564391118591,2.9117246442442593,2.933190493169014,64.07023420450226,5.0,-0.2026437533568573
65,11661071,2.1993227276720084,0.014390397945715599,0.00017396279340273893,0.003829340049030848,0.03606179265112106,1.9860649952079257,-1.0,-1.0,-1.0,-1.0
66,149060653,5.020129780836273,0.02493838512566002,0.00014646186696632218,0.003085599650253619,0.0002529382520945681,4.000642003859866,-1.0,-1.0,-1.0,-1.0
67,192410567,5.331034587178762,0.01772948531691557,0.00021045144159554172,0.00027987165063759047,-0.01225377118689782,4.567343877632538,-1.0,-1.0,-1.0,-1.0
68,183459431,6.307121659627379,0.31150322565055816,0.00012509494822025624,0.001270738484930333,0.1239682944475601,6.219310460101042,8.60489581454336,30.756159507661934,7.0,-0.14637898760470874
69,1404983,16.711490155753047,0.031811953517888014,0.00013833428852290324,0.0003296245091246278,-0.0179212041453394,7.8783209879952665,-1.0,-1.0,-1.0,-1.0
70,307899479,0.44696867238765,0.008846936777957285,0.0002102920520381206,6.581997442403289e-05,-0.009268127098362233,8.338675698510997,-1.0,-1.0,-1.0,-1.0
71,32153316,5.330973175497124,0.006321501079678143,0.00013310718150923232,9.991417768110366e-05,-0.018239529787578136,6.509702033498797,-1.0,-1.0,-1.0,-1.0
72,407621918,2.9537693390707043,0.01206336441601153,0.00013229957666391858,0.0002644918997585002,0.0060027833633102545,2.718068996288366,-1.0,-1.0,-1.0,-1.0
73,178876493,7.721040510872919,0.013662271031039296,0.00025986679047029716,0.0010397994518735849,-0.01655070300231324,6.020065717538273,-1.0,-1.0,-1.0,-1.0
74,25517076,0.5912103653491316,0.017166957191385394,0.0014140663625532945,0.013385681994864264,0.006253598286415465,1.098609544219471,-1.0,-1.0,-1.0,-1.0
75,300808111,12.038810250830279,0.017776963142007475,0.00013337316050872594,0.0003722483486510743,0.021634066296644796,6.636846714445483,-1.0,-1.0,-1.0,-1.0
