,TIC,per,Pamp,Pmed,StdLC,acf_pk,acf_per,bls_period,bls_ampl,ecl_flg
35,321124739,5.548852324919678,0.11469000656650422,0.0004896978984652563,0.0001509816912604591,0.09483404385424726,5.440789375343229,-1.0,-1.0,-1.0
36,220402290,0.3925783722988141,0.6936542311929061,6.283381165697306e-05,0.0030310954089835178,0.059135456896716704,0.7860953348208568,0.7852917012582297,106.38086613549277,-1.0
37,24527000,8.79566824513241,0.3930463393216979,3.401702832181876e-05,0.0005164613527158624,0.1848653051827425,7.17565178533664,-1.0,-1.0,-1.0
38,149039308,4.3458236265656875,0.06427194612083803,0.0005530831352010287,0.00020219454424659833,0.048461074611202776,5.180493057014246,-1.0,-1.0,-1.0
39,55400333,8.795465291225973,0.12361411546991942,0.0007221912954308496,0.00015141013550769967,-0.011410016762681566,3.2207742294667696,-1.0,-1.0,-1.0
40,349645139,3.371318925522858,0.10494287542652245,0.000562755370518669,0.00017814479815644272,0.031442067917003734,3.4111567705112975,-1.0,-1.0,-1.0
41,436721837,2.672170200036302,0.0759260189431498,0.0006755695387715965,0.00018894019624274028,0.07961175558060032,3.1256549019253725,-1.0,-1.0,-1.0
42,150108711,6.804869241899949,0.19542556725706633,0.00026281593626143395,0.00025104201334335576,0.0056367063256554445,3.2472161172845517,-1.0,-1.0,-1.0
43,150431839,5.22740688324798,0.07676410429806475,0.000541965629156972,7.394321901275739e-05,0.00980457190210764,4.78334609112062,-1.0,-1.0,-1.0
44,140635667,4.808998603722407,0.2705010507210415,0.000429523059695917,0.0004317344864413299,0.016861022954759126,5.036709331387556,-1.0,-1.0,-1.0
45,117735534,6.557474086302378,0.781669768119118,3.250114480879021e-05,0.0025156726278450637,0.6319577613663161,6.562339970423636,-1.0,-1.0,-1.0
46,29984014,4.940958952347362,0.30471142195066203,1.7190479282852297e-05,0.0018859259421939592,0.2792847046469423,4.609650605563729,-1.0,-1.0,-1.0
47,146599643,4.34567764755817,0.4817987963635592,0.00010032361566940781,0.0004783824612438738,0.4082976684570595,8.596430553710888,-1.0,-1.0,-1.0
48,24664982,13.353036476633395,0.34038029415109705,0.00011991788039051595,0.001798016853109323,-0.12498704012886916,5.568726227609659,2.6769223852459216,563.1892337843233,-1.0
49,94987592,7.360225260305886,0.23712919347518996,0.00025247535153024583,0.00012287401291027287,0.22216366435144555,5.856917478089599,-1.0,-1.0,-1.0
50,248396150,7.673263825463921,0.3188572543465523,0.00033588544090923877,0.0001976180227308287,0.1561335242462617,6.804089713648864,-1.0,-1.0,-1.0
51,169317601,7.673243177802743,0.35828569956289563,6.106882052554283e-05,0.0007975674266510915,0.15878455323637897,14.549111739206637,-1.0,-1.0,-1.0
52,248438817,4.565899088678973,0.5574344812798695,2.4954745372310144e-05,0.0017759701660705549,0.4275263739863915,9.108943081731923,-1.0,-1.0,-1.0
53,167554511,9.244166894814972,0.08497099018384652,0.00023553717819772228,0.027227086429760686,0.021135440207392643,2.713905396820337,-1.0,-1.0,-1.0
54,21717652,1.1906093464707719,0.2710771862264504,0.0004967568706679447,0.004202526053357773,0.14495330690249913,1.175694746993031,-1.0,-1.0,-1.0
55,219392569,4.809275859891052,0.3532092833242509,0.00011569561779405015,0.00020111196777918507,0.5099076466443672,4.6714659382978425,-1.0,-1.0,-1.0
56,350562631,5.912717287379092,0.10938401023599406,0.0004203591122772196,0.00018283245763609784,0.1148891295809683,5.065947836073974,-1.0,-1.0,-1.0
57,219398613,7.071589564920607,0.3104546774642595,0.0001994723388204407,0.0006041330411341878,-0.3248642300278859,4.5388310878915945,-1.0,-1.0,-1.0
58,30193373,6.5574230788205545,0.10239019242121812,0.000439442326869022,0.00018326930149319433,-0.06225961436762294,3.93396762734028,-1.0,-1.0,-1.0
59,170867166,7.071564494833022,0.7771451256656292,2.1379294021544968e-05,0.005981949601276287,0.5788358676080246,6.941511355187686,6.8300319058830095,191.39732444880303,-1.0
60,348839367,10.926639291091229,0.24017604138775092,0.000403411492015472,0.0009040503003209636,0.16174423726408146,9.966031172150906,-1.0,-1.0,-1.0
61,260471066,6.113114701090077,0.14859936504259097,0.0004571982842580358,0.00012934920576641686,0.08425221609614493,5.7444601267634425,-1.0,-1.0,-1.0
62,349411520,6.804958314817101,0.2003330687275839,0.00041974911237349963,0.0003712479524935541,-0.006283688800356093,5.375766010016832,-1.0,-1.0,-1.0
63,231737088,5.725064919418658,0.4194384005600577,0.00021242386265248072,0.0003372252729324278,-0.24108559011727868,3.385388310334747,-1.0,-1.0,-1.0
64,260606292,1.3024211074335248,0.11816421759973389,0.0001381453651264394,0.00026760584170838867,0.06786576044052053,1.4319517143267149,-1.0,-1.0,-1.0
65,38841851,3.8786048294140234,0.5189205669631064,2.4636344142771564e-05,0.0009313906074410414,0.48646568815267227,4.065893694370288,-1.0,-1.0,-1.0
66,33880047,9.74579325506982,0.14946858291008555,0.0003978553067882175,0.00010603806595295351,0.15429309897053686,10.344244661173434,-1.0,-1.0,-1.0
67,261202918,5.725005727674639,0.15645739452956908,0.0004313793061785934,0.0002546651698209529,0.0727838409712534,1.9721903296795062,-1.0,-1.0,-1.0
68,169531573,7.673259735465631,0.19263301774275302,0.00034249005704480094,9.577194499481691e-05,-0.11996118310884755,3.746489174072849,-1.0,-1.0,-1.0
69,1357036,9.24637675661345,0.7193715523135725,2.752556900496566e-05,0.0009434828023938138,0.4469328282741698,9.115811052410209,-1.0,-1.0,-1.0
70,56186148,7.360136786412224,0.12072085792850368,0.0006220358443828971,0.00014985426656771483,0.06383092598198428,1.6687160212156869,-1.0,-1.0,-1.0
71,121712067,6.113072228029471,0.11758965572556573,0.0003016487170607682,0.00012080770882189802,-0.03782101492257685,2.247180984595616,-1.0,-1.0,-1.0
72,55455221,10.302416755919081,0.26017956436950246,0.0004758759583015897,0.00013009785709274882,0.05712792076582978,2.2985690290647653,-1.0,-1.0,-1.0
73,307291298,6.804911578535443,0.22432959098610927,0.00018791064134822156,0.001083315935401461,0.07452602162788176,6.734748233128812,-1.0,-1.0,1.0
74,461840345,0.3019136729498947,0.1192980838774072,0.0005711920975395122,0.0003633290142676104,0.08504136815968344,0.7992973198831805,-1.0,-1.0,-1.0
75,372949214,6.327476461392101,0.2268938513764043,0.00037492031867489186,0.0005199076745245995,-0.1300287445242236,3.013812362369208,-1.0,-1.0,-1.0
76,94989786,3.502218326381278,0.2822159942728968,4.0625186814209736e-05,0.00018465617102058073,0.0809468375225592,3.7069311056002334,-1.0,-1.0,-1.0
77,363913423,1.2570377988186565,0.0781623887127169,0.0005062662807780368,0.0002573779521320254,0.024700871111902417,3.802077938007642,-1.0,-1.0,-1.0
78,309792043,3.9638670047341185,0.4540886418284519,1.0530706056622594e-05,0.00038863606649249964,0.6572796850509364,3.9728735657427023,3.958993998471168,56.387696758596036,-1.0
79,77995724,5.54899191832947,0.07174634275507652,0.0007312529940243263,0.00017411100363685667,0.09651545904504291,5.161758426229426,-1.0,-1.0,-1.0
80,139761811,9.745866107490173,0.6882767204936198,8.45664202589548e-05,0.0004469339388187986,0.39456354180802444,10.399031043880314,-1.0,-1.0,-1.0
81,220459826,6.113026582147479,0.3379857648231942,9.20209221682835e-05,0.0009643900557200325,0.3385854925873123,12.126894355159493,-1.0,-1.0,-1.0
82,364422233,6.1131625438700805,0.09482279252463292,0.000596615754489382,0.00020847101028698316,0.11574897862693935,4.650761913121187,-1.0,-1.0,-1.0
83,370327024,8.013614163568406,0.467319429473537,0.00029598365422361364,0.0007340082943079353,0.2208962148444266,9.296317444467377,-1.0,-1.0,-1.0
84,399619532,9.246061519550263,0.19924260505027724,0.00051387582963953,0.00043237048392109786,-0.15697471164378207,3.8485521003422036,-1.0,-1.0,-1.0
85,29833948,12.432009973507183,0.43439562137865273,6.296235720645307e-05,0.001340450184985153,0.2943185403688461,13.658769838232274,-1.0,-1.0,-1.0
86,31092140,3.797056837210038,0.24625678773444562,0.00010786031437721007,0.00030937417575457643,0.10535924599429324,6.905505243597872,-1.0,-1.0,-1.0
87,43452848,5.725093440103715,0.626927962704189,6.10613723836498e-05,0.0005098644864334822,0.5247942751314885,5.672831587664632,-1.0,-1.0,-1.0
88,452750125,2.7533326913036356,0.12445488758833158,0.0005294803657127619,0.00016904489052909432,0.15365559645681998,5.438122000368821,-1.0,-1.0,-1.0
89,271797685,7.071629720229701,0.2182139040472006,0.00034371383402473376,0.00013293805364791958,0.160161934258775,7.267352932782387,-1.0,-1.0,-1.0
90,249026023,0.2459392368753662,0.7732452472910701,0.00014347920415812559,0.00040525158574061175,0.03139364239130883,2.201372848739993,0.2459580008447959,62.13676722025715,-1.0
91,149301575,8.014057946711445,0.06045866662954237,0.0007945846407436993,0.00012150852819249283,0.005014806314972093,1.591653070088796,-1.0,-1.0,-1.0
92,248647520,6.5574721725722815,0.19068931709124162,1.2463321260852033e-05,0.0008279868873169603,0.1260961104999482,1.3228813019395602,-1.0,-1.0,-1.0
93,146470992,1.0642265647039317,0.06515919901538991,0.0006557581696302293,0.0001700884199745727,0.004569390709234189,1.9451116727013869,-1.0,-1.0,-1.0
94,435909708,4.05292711642662,0.08077808714409707,0.0005163006745796059,6.56645068702546e-05,0.01900205201396928,3.7408697097932873,-1.0,-1.0,-1.0
95,271643155,1.9499153191949745,0.687853661322422,6.833986467554721e-06,0.021175069399360993,0.5894301069912793,1.949290699263429,1.9495916978205163,341.2187873831089,-1.0
96,260043481,6.804882593471153,0.2970447553974893,0.0002590584758464491,9.896746155990986e-05,0.0998892442419916,6.522213517855562,-1.0,-1.0,-1.0
97,38763021,2.1863235069768017,0.10904571746322986,0.00015312954686082578,0.0002773327740387389,0.10233360672918126,2.2700907611815637,-1.0,-1.0,-1.0
98,219415590,5.548945228674416,0.44881478606209346,6.82739575549012e-06,0.001954876090110476,0.28911798495021745,11.002655184252944,5.409552558905689,81.18454662580217,-1.0
99,167658216,1.123898050753035,0.08425386528549697,0.0006509708341125178,5.5932580354593e-05,0.05528191218716608,3.2680218819623406,-1.0,-1.0,-1.0
100,309402106,5.549046871386734,0.7580654443794174,1.4846676594917603e-05,0.0008972791765268032,0.6558252232804226,5.560495934683331,5.529531573904177,59.15202835389404,-1.0
101,350859059,2.981282966155813,0.09856415640203842,0.000627902712998434,0.00016899478239971387,-0.0007758406424931739,2.537496827879295,-1.0,-1.0,-1.0
102,219192343,4.940841735284165,0.05579517283037134,0.0005987506913443458,0.0005162185749126623,0.112534244711021,0.9569471772156248,-1.0,-1.0,-1.0
103,167120384,2.061436364682766,0.08136630178487984,0.0006086871800814052,0.00015206225557044107,-0.008709190958334027,2.8249927945507807,-1.0,-1.0,-1.0
104,24459078,6.8049454793731075,0.1667653710277517,0.00046361323866810354,9.972862795867823e-05,-0.037874744204049085,1.811794783878213,-1.0,-1.0,-1.0
105,200278674,3.3092289727790107,0.11123738184608511,0.0005584985330464561,6.060119408186802e-05,0.040385016439198965,3.9228400758165662,-1.0,-1.0,-1.0
106,176935123,6.804273155807267,0.1489321284906309,0.000575845328945787,0.000536895438928291,0.02058520518982571,2.215281411608885,-1.0,-1.0,-1.0
107,300381526,6.554894613013866,0.16386291185192656,0.00034087185678579864,0.0009843322267614656,0.04324346356033625,4.788229793809933,-1.0,-1.0,-1.0
108,436631912,1.4604399198059985,0.1097854324277006,0.0005180633583733124,0.0021499315962735847,0.0898171963352503,1.465949744464524,-1.0,-1.0,-1.0
109,445928973,1.6936793666425323,0.08851757776584471,0.0006362878799253301,0.0005468071668562565,0.09623590275958821,1.6520231059748767,-1.0,-1.0,-1.0
110,407991422,2.3890102710437118,0.07210077743519151,0.0006753623188767127,0.00010990994423742671,0.05497998460601764,2.4283877623402077,-1.0,-1.0,-1.0
111,231081344,0.47528136344481714,0.055900705017920514,0.0006080037568326361,0.00037049304260818895,-0.0073730412393895085,1.0534525990294696,-1.0,-1.0,-1.0
112,178320743,6.327389559246896,0.814703457177029,1.1043125009901627e-05,0.008284315608972248,0.6448440347991462,6.4080975706147,-1.0,-1.0,-1.0
113,21621010,10.926646946624478,0.29333241112177555,0.0001798591632619358,0.00013191252801045378,0.30951410774415894,9.856244274955316,-1.0,-1.0,-1.0
114,161618437,7.071586292542307,0.4056154168170992,0.00037919753064304226,0.00021563061089150404,0.3104541990817604,7.380443626730994,-1.0,-1.0,-1.0
115,77894469,11.631073722012236,0.7060367612017695,1.705368101068806e-05,0.0015676242147395342,0.3561107176305734,11.906123327762543,-1.0,-1.0,-1.0
116,375033848,9.745997699342706,0.19052865011220899,0.0004953179869073865,0.00018288575278193939,-0.06334279920632224,3.345154890574122,-1.0,-1.0,-1.0
117,7322870,3.309425197490386,0.15887557249290993,0.0005104106668665164,4.714389997393087e-05,0.13210173346797713,3.145802502215247,-1.0,-1.0,-1.0
118,294667474,12.43203297325319,0.15663584967403882,0.0004515526439976354,0.00032094956750846487,0.12192513794081111,2.1867680722232308,-1.0,-1.0,-1.0
119,77725497,4.941026359096551,0.3992207663068587,7.023957333278639e-05,0.0004810357932168961,0.2615893869512577,9.622097267361823,-1.0,-1.0,-1.0
120,140578791,2.8403954663046456,0.21613842898766297,0.00039348950798788696,0.000956179951178876,0.09574736437611937,5.858908477318664,-1.0,-1.0,-1.0
121,220041743,1.5222032078050791,0.05336929198108203,0.0005942050938426949,8.08070188874785e-05,0.01661643852985774,5.661049932750757,-1.0,-1.0,-1.0
122,246929348,7.360157768877221,0.4424667069846494,0.00023255659213816134,0.00022163875890037488,0.34967595497097415,7.307519490603227,-1.0,-1.0,-1.0
123,277176342,4.243597810495413,0.1233059916815921,0.0004880105635559145,0.00023851695693119537,-0.10964489871629791,2.1840071988799536,-1.0,-1.0,-1.0
124,436667049,10.302596840628427,0.4962746670536273,3.688655457465973e-05,0.0005544866852881158,0.4054319027494682,8.55683045441765,8.530420228793956,457.3121786647186,-1.0
125,200432546,9.745843110600845,0.18779696379182415,0.0002701785752976521,7.579001385818503e-05,0.052879737748376766,2.845772046570346,-1.0,-1.0,-1.0
126,9237256,8.013995567368816,0.14115865111684936,0.00024531904166386184,4.959227928551345e-05,0.06013903136503806,5.958824524475858,-1.0,-1.0,-1.0
127,350182080,5.227453732310981,0.6616809870244097,2.019698227261334e-05,0.0017324428011588503,0.6586080475193647,4.9750726914426195,-1.0,-1.0,-1.0
128,30943870,0.6062613635690546,0.37690880371609775,0.0002921546334226953,0.0015993491648932268,0.1341797141750941,1.1062395286007813,-1.0,-1.0,-1.0
129,168752746,6.55739883988078,0.17190480419532583,0.00047306712962698436,0.00020277088408802112,0.1190559945549474,5.956749251086876,-1.0,-1.0,-1.0
130,231796533,5.725008366808575,0.15050824352068673,0.000515014460524458,0.00021318676780712599,-0.07481724690440882,3.7513415536650427,-1.0,-1.0,-1.0
131,121552205,2.7537075622294687,0.2530984328846741,0.0003668378717635388,9.79829239708999e-05,0.24519015253743362,2.875623355163043,-1.0,-1.0,-1.0
132,31088772,0.46430751635527323,0.08535897128558552,0.0005052634963102953,0.0035958293436424934,0.051840399655524234,1.3888778375985567,-1.0,-1.0,-1.0
133,44792947,7.071502125575036,0.1086721981908447,0.0005810866647592884,0.00435194314237065,-0.10016642678706664,2.6242147247157845,-1.0,-1.0,-1.0
134,153742847,9.745418360680112,0.08701677705056395,0.0005408432913433618,0.0005671989512225788,0.037671966752377856,1.8652291664284348,-1.0,-1.0,-1.0
135,167524310,10.926588701427642,0.39502186537650985,0.00012403216184062268,0.0005023587307261839,0.21072342483119663,9.898640590960895,-1.0,-1.0,-1.0
136,24344174,0.6794061500481615,0.7899357942823817,0.00015564533645005168,0.005539154727518744,0.1470677560558092,1.3638784938011668,-1.0,-1.0,-1.0
137,389320701,7.071569543952584,0.1300300387719615,0.00045291878196073517,0.00019514244849937838,0.06839566944109222,7.597846344383015,-1.0,-1.0,-1.0
138,38587266,7.3600176251120395,0.091599627819761,0.0006085850997829391,0.00016292493960249447,0.03012593122068983,6.658881098928532,-1.0,-1.0,-1.0
139,60878053,12.43122146528903,0.08887619661747055,0.0007276609578033661,0.004289252042305534,0.09002891176352477,1.4562140004290995,-1.0,-1.0,-1.0
140,459898794,1.4259198688790449,0.0616318825848336,0.0007064060717744791,0.00024326245919766495,0.03251611905781376,2.761002122089849,-1.0,-1.0,-1.0
141,407942291,4.345802598600905,0.08662612974828171,0.0005508401135338889,0.00024088921075913648,-0.025666818239354596,3.9658289708149823,-1.0,-1.0,-1.0
142,179209402,3.4354381780930594,0.27212108826971604,9.375241585917843e-05,0.007155592843452531,0.17508448229041784,3.0763532276205297,-1.0,-1.0,-1.0
143,24406205,7.07076052200938,0.10019561223550141,0.00041989846389208906,0.00030030906646033004,0.0183888302578187,1.5242954710174672,-1.0,-1.0,-1.0
144,41233766,3.3094168117886316,0.1233983366076571,0.00028155388303442876,0.00018639111636006844,0.07764848305291025,2.9367956437185967,-1.0,-1.0,-1.0
145,177238182,0.9776062024898656,0.07368743523974722,0.0005692699553252789,0.00047030572374659674,-0.021974690057860593,7.059044095124136,-1.0,-1.0,-1.0
146,454149922,0.9672145886728535,0.06262205456664656,0.000610680507622682,0.0002459107579290642,0.0036892196391705256,1.7471731715850183,-1.0,-1.0,-1.0
147,178287892,6.804745314381543,0.09410392945049598,0.0008194033016792788,0.000529842541436854,0.08000246163453555,4.459558893646317,-1.0,-1.0,-1.0
148,177254872,6.803927081547552,0.18200766305749347,0.00046068029646346834,0.0005069180187886575,-0.034410498148913095,1.5569331662309196,-1.0,-1.0,-1.0
149,121503981,1.929151892115118,0.07015880554115074,0.0007062678410153602,0.00028259799068214525,0.06712120718592361,5.91304529403601,-1.0,-1.0,-1.0
150,38941401,4.565786746863225,0.1177896521691037,0.00048636233540180166,0.00016883195872152522,0.10892885830662997,8.867892636571924,-1.0,-1.0,-1.0
151,454117442,0.3640587312183636,0.4767020798546999,0.0004462182847467728,0.00196904639494639,-0.042440777390870876,2.875607928735917,-1.0,-1.0,-1.0
152,40345412,4.565801634324583,0.57966971818836,3.6105168999849685e-05,0.0008784847012203908,0.3591129531082919,4.5096647276823205,-1.0,-1.0,-1.0
153,382626661,12.432753502834187,0.46957239067655754,0.00020466447099733056,0.00020407796943236722,0.18809301134221168,12.10639974445985,-1.0,-1.0,-1.0
154,393411341,3.7187710348185417,0.12167007864347827,0.000532089645634986,0.0001576589042053196,-0.001432167083411603,3.402075368872829,-1.0,-1.0,-1.0
155,25117741,6.327381100263799,0.6680765094442215,4.711894359747173e-05,0.0009654124229626705,0.384296697233461,12.04209938210306,-1.0,-1.0,-1.0
156,370222613,9.2462861717112,0.2089079397929125,0.0002920764666980555,7.430331021048779e-05,-0.1280006122844721,2.8812041312576184,-1.0,-1.0,-1.0
157,44669512,1.051789157871164,0.08301824469815865,0.0005168207189985266,0.0001435550109390693,0.1452420580555248,1.0617656010163046,-1.0,-1.0,-1.0
158,435881929,1.7427833020732006,0.22275867670880264,9.626868176694208e-05,0.00034058857416834927,0.11801218593084714,1.7173140503600735,6.697617726340592,76.98225160132688,1.0
159,141754291,6.556565077957323,0.2465097409807217,0.0004088801923918796,0.0007685908685870936,-0.011764940684719408,3.1721831556988036,-1.0,-1.0,-1.0
160,38469934,4.453054312542713,0.35133027630455654,0.00015138993858739995,0.00022112767006779687,0.2802516666794628,8.950479374955421,-1.0,-1.0,-1.0
161,31178354,3.3712327010439282,0.25679305355611504,7.989826646760257e-06,0.00983586730248825,0.09756701808334672,2.738853070390178,-1.0,-1.0,-1.0
162,34235757,1.9499902140598526,0.14367019911227466,5.4487641484869105e-05,0.0004838409658995397,0.026462540194403875,2.615183313620946,-1.0,-1.0,-1.0
163,77671351,0.5610914062056335,0.4068987091800495,4.588304391596856e-05,0.0009235471023515849,0.0734872505119511,0.574991858266003,0.5609758576625794,97.09210942267805,-1.0
164,459899770,6.557391627596998,0.23590081540754115,0.00046399981839938763,0.00016664169187778985,0.20607589049041672,6.069198761142616,-1.0,-1.0,-1.0
165,389052007,2.4210827349533095,0.312339678467299,1.8913475754635987e-05,0.000863545292559344,0.36225536716906315,5.138034692934525,-1.0,-1.0,-1.0
166,49953359,9.246262851297875,0.2899516031045645,0.00036811745025262224,0.0002647414881383699,0.1055945352456624,8.283711893049258,-1.0,-1.0,-1.0
167,294204576,1.4373320381612633,0.48491912332216397,1.6302900453392152e-05,0.0041866268421778844,0.31630391921457596,1.2993228248797095,1.437846138039783,261.7626324048247,-1.0
168,167417154,6.804555845173806,0.13298658369435842,0.0004557422760997753,0.00028270779386599973,0.004672197655067575,2.029857039660783,-1.0,-1.0,-1.0
169,144164764,5.383267063084895,0.32517872832714456,4.725465472957625e-05,0.0003759606950525715,0.28497588188047507,10.732310598205004,-1.0,-1.0,-1.0
170,349153627,1.8312757714214536,0.4447978907383539,0.00017657527462781647,0.00017931629727761727,0.21228137314556852,1.764603127245664,-1.0,-1.0,-1.0
171,294204563,5.725153340953914,0.2237420162527637,0.00021305122671852917,0.00034741307366083587,0.17214237237878033,7.577183089173559,-1.0,-1.0,-1.0
172,200384712,0.7531883690240602,0.5021079798829826,0.00022427525985396876,0.0019800269952061182,0.1107962509529997,0.7492962018568505,-1.0,-1.0,-1.0
173,300600393,4.144520331199201,0.09896416623937836,0.00038348638906678264,0.0002713806007558504,0.02650966520705147,3.989601583058402,-1.0,-1.0,-1.0
174,149930656,6.80486152597031,0.1699138445717251,0.0003419835918611919,0.00033908479850029753,0.11569681873673254,6.893029596463748,-1.0,-1.0,-1.0
175,31302659,3.3713041871707534,0.2661872327746388,0.000336935030542607,5.4976734499663724e-05,0.24162093276719068,3.0499859572882997,-1.0,-1.0,-1.0
176,77957666,4.809313131427076,0.30775788616129957,0.000245720657399533,9.81384543003302e-05,0.27326915406511404,4.773562727846183,-1.0,-1.0,-1.0
177,56184784,3.0313674186746655,0.722829658963969,2.9307198138085514e-05,0.0003453887334908246,0.6083564310761198,2.990912322411532,-1.0,-1.0,-1.0
178,40335866,2.0381269457034636,0.21366506993621545,0.00046609864713768396,0.0005732573968663356,0.17413885521534087,2.095806435096165,-1.0,-1.0,-1.0
179,200340857,1.2229406864214045,0.17171308179306322,0.0004745336500611018,7.454853531989599e-05,0.12236421747583284,2.615936058338775,-1.0,-1.0,-1.0
180,238198708,1.5094342936702447,0.13627620492466536,8.641211258359034e-05,0.0003797477976729648,0.03646498706278019,2.81868226853544,-1.0,-1.0,-1.0
