,TIC,LSper,LSamp,LSmed,LSstd,acf_pk,acf_per,bls_per,bls_ampl,ecl_num,ecl_dep
0,381948738,12.305512362843473,0.01741456860903668,7.543562220230209e-05,0.0005065910824726257,-0.0029372939044112895,4.168760107202843,-1.0,-1.0,-1.0,-1.0
1,69887282,40.0,,,0.011729747098456275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,208633971,0.959114960066783,0.04640291678272769,0.00014617888223201748,0.0001601101053876049,0.031954248422999,0.9499820774472028,-1.0,-1.0,-1.0,-1.0
3,270427063,4.781307340605138,0.0014487861302562965,7.357150064461378e-05,0.00010508481492351453,-0.00015925792021593313,3.2374877673673836,-1.0,-1.0,-1.0,-1.0
4,389797076,3.76768088983705,0.0010090050195676985,7.812823352474758e-05,0.00017438377938235413,-0.0006472151322118868,2.3472191081327765,-1.0,-1.0,-1.0,-1.0
5,310424338,4.668417075647126,0.01161055983850224,0.00010549334273897669,0.00027177872559161763,0.0031927452494447768,4.522892753273936,-1.0,-1.0,-1.0,-1.0
6,166970183,7.2717378827858585,0.006555303668338562,9.619059487149246e-05,0.0003780081103725157,-0.004150525278297512,3.361782955606486,-1.0,-1.0,-1.0,-1.0
7,128580039,4.902366542256108,0.047457093333622566,2.312487407453932e-05,0.0004112161029323743,-0.03686455892191262,1.9999240468314383,4.789886152474977,28.57511438010343,-1.0,-1.0
8,271891727,6.330025044400547,0.00217996507453049,7.778305163214287e-05,0.000308447050179421,0.0038050943988615915,4.145080665228761,-1.0,-1.0,-1.0,-1.0
9,261418933,5.161252347464706,0.001141455860606771,0.00010792534932743935,0.0002958339741729706,1.9235364792704407e-05,0.8298592275946248,-1.0,-1.0,-1.0,-1.0
10,384746135,10.931266314366132,0.0039315600947475585,9.363559418147267e-05,0.00010058618531890222,0.003077831756865407,1.4986102224816022,-1.0,-1.0,-1.0,-1.0
11,382028425,2.1994644470183826,0.09616987972518085,9.231612371102663e-05,0.000606195650372629,0.002164592577923993,2.828474100297626,8.845272536588162,36.65540011089984,-1.0,-1.0
12,348841745,3.9192024171801623,0.003968395611078227,8.977465482221799e-05,7.794518681606267e-05,0.0007001222142805822,4.417983128113065,-1.0,-1.0,-1.0,-1.0
13,300161002,0.13438976358566138,0.0011343416397000734,9.695899476413196e-05,8.577221913984863e-05,-6.261471686590498e-05,1.7687256004587653,-1.0,-1.0,-1.0,-1.0
14,323445628,10.352918033508494,0.5122757072414257,3.146510256508209e-05,0.00047158163817037765,0.30595346305356924,20.854196245395542,10.365195843926216,75.53341440010753,33.0,-0.031150569857882705
15,309790097,6.767783968550562,0.027251287786615876,9.158609250222653e-05,0.00024764477865185544,0.003545887731010014,8.94377130651219,-1.0,-1.0,-1.0,-1.0
16,149351679,4.082576238151994,0.004393933077871788,8.656371900967612e-05,0.00011262782039321329,0.0006975813816735124,4.055556803687068,-1.0,-1.0,-1.0,-1.0
17,140632571,7.270937370668192,0.020439779678455484,0.00010015932396931667,0.00020842776455422368,0.00011202990787892199,1.500705315149844,-1.0,-1.0,-1.0,-1.0
18,382030292,5.027438634506387,0.0024174316241707522,9.010411306486586e-05,0.0001590078413808933,0.00047488186604975824,3.047225012788658,-1.0,-1.0,-1.0,-1.0
19,452443452,4.668310347096402,0.023406664393634376,9.863068863580192e-05,0.00020231704139483304,0.023670367247765188,3.5526893107144133,-1.0,-1.0,-1.0,-1.0
20,32069304,4.454534793653458,0.019114544519829878,0.0001204726156622614,0.00016828838342077774,0.022108103748825818,4.738266694806498,-1.0,-1.0,-1.0,-1.0
21,38842861,0.5132927066623931,0.12952348273023062,0.00010891876386411297,0.002936717336095265,0.012430099849635362,0.49931123359374396,-1.0,-1.0,-1.0,-1.0
22,276834955,7.553358701707523,0.5335955649091717,4.9272296268999065e-05,0.007892042689036888,0.405389940986524,7.314609648683927,7.371446699344742,104.3769682584118,8.0,-0.13409993965212202
23,122856979,40.0,,,0.0001903080042131659,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24,271893066,3.6283044879980375,0.001642386531051279,8.881304521931923e-05,0.00017135213897647317,0.0049545880898098004,3.3763430198150672,-1.0,-1.0,-1.0,-1.0
25,263712928,0.22326157435681562,0.2538032092317396,9.42590212369466e-05,0.002618500864602085,0.0008014805926117921,1.4194171895196632,-1.0,-1.0,-1.0,-1.0
26,167304040,2.9231333871190244,0.19076021815288044,0.0001059165786916109,0.022518594267597572,0.16682603690229614,2.6020608787962374,5.8165034039713515,858.1101347019246,9.0,-0.22778365591077332
27,37058215,40.0,,,0.0006123428418745025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
28,22546419,40.0,,,0.002305945130580851,-1.0,-1.0,13.022934993357877,79.4774400838376,-1.0,-1.0
29,425945377,2.2767146934141707,0.003051333767472543,0.00010229621145206477,0.0001751668115249495,0.0037671416761623907,1.063877913487886,-1.0,-1.0,-1.0,-1.0
30,220413881,7.552110969890504,0.009129711952860893,8.974842226283365e-05,0.00011118224170987344,0.012121894647592783,4.9875380095827495,-1.0,-1.0,-1.0,-1.0
31,125113871,40.0,,,0.00011476634949288989,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32,41943710,40.0,,,0.007964886780667672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
33,299945285,2.151244585820586,0.001568786483000549,8.259730040671727e-05,0.00014307228133703722,-0.001100410195889924,1.16595843454661,-1.0,-1.0,-1.0,-1.0
34,176954932,13.132848966565973,0.003788088743775346,9.550284182977528e-05,0.0001980987060808716,0.004838456112099326,1.7312336998497813,-1.0,-1.0,-1.0,-1.0
35,260708537,8.184909605427546,0.005498952731766183,9.212260066666262e-05,0.00011080255750022803,0.0022631548616188655,2.123577544357431,-1.0,-1.0,-1.0,-1.0
36,300603467,3.7681420608453466,0.0009653672922930689,8.443980993551172e-05,0.00012258824809494438,-0.0009024678879211714,2.853424248851752,-1.0,-1.0,-1.0,-1.0
37,456093434,2.720191858896333,0.595848289031706,2.6450928228908416e-05,0.004657289489250803,0.5596586088439374,5.485972663109351,2.730569228448248,103.59754904850101,8.0,-0.1307907883640977
38,394391635,10.352801475654644,0.001459896722825815,8.276251277773819e-05,0.00010995763448486874,0.0012886897850530412,3.5527262367231742,-1.0,-1.0,-1.0,-1.0
39,350144739,4.558860694564435,0.2191224445785818,9.037958475426883e-05,0.0008033448834188115,0.22654197165828815,4.55615268095471,-1.0,-1.0,-1.0,-1.0
40,447993848,0.9544170372217606,0.20523047805611414,0.0012357713331982308,0.00930316556337686,0.043299318777417,1.911746091857367,0.9528138219597463,46.52631430858308,1.0,-1.051169832043335
41,96542126,8.186081900510823,0.04845038948476518,9.724869434713792e-05,2.9107698379511713,0.045113604018797535,8.307652064793274,-1.0,-1.0,-1.0,-1.0
42,278780325,0.49512938155248687,0.0005983317846164695,6.012184246235358e-05,0.00015213903337223366,0.00118029723956756,2.063847702969724,-1.0,-1.0,-1.0,-1.0
43,279088394,4.082867937022649,0.007947683154000136,0.00026655753694862863,0.00013300680156163146,-0.009218176579102049,2.0277347623141395,-1.0,-1.0,-1.0,-1.0
44,401818332,14.080052717981944,0.061849491851729194,7.807284860021272e-05,0.0005912887732906216,0.07351275075823852,14.177919095833204,-1.0,-1.0,-1.0,-1.0
45,375060694,3.7681507028877026,0.0033942741532851104,8.148140571617302e-05,0.00022824059360169915,0.002726010732859866,3.0326008661611468,-1.0,-1.0,-1.0,-1.0
46,141212881,7.551774047679397,0.002705637904275134,8.217766837672656e-05,0.0002113974088402285,-6.809532939086028e-05,2.7756997773162766,-1.0,-1.0,-1.0,-1.0
47,418383345,10.352817832391212,0.001704147152739967,0.00011283835079663098,9.826017376490261e-05,0.001817123300366743,3.2937022167275245,-1.0,-1.0,-1.0,-1.0
48,270761386,1.919241030961289,0.712775834254214,1.5736400689155276e-05,0.013365332715405086,0.621352464527648,1.9228449302759145,1.922978209377798,795.1769058026096,22.0,-0.0503430243619178
49,174528887,40.0,,,0.00013231526119477914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
