,TIC,i0,i1,med,peak
570.0,267083739,13242.0,13256.0,164902.65625,166627.984375
570.0,267083739,13258.0,13271.0,164902.65625,166672.0
570.0,267083739,13285.0,13389.0,164902.65625,166770.09375
570.0,267083739,13391.0,13530.0,164902.65625,166730.703125
587.0,234295610,316.0,344.0,1729.352294921875,2269.8701171875
587.0,234295610,11530.0,11544.0,1729.352294921875,2503.4169921875
590.0,389522775,15459.0,15478.0,42696.96875,44145.29296875
605.0,177353450,2101.0,2107.0,1308.7021484375,1378.084716796875
605.0,177353450,3969.0,3976.0,1308.7021484375,1485.1417236328125
605.0,177353450,7931.0,7943.0,1308.7021484375,1389.432861328125
608.0,214912528,53.0,78.0,5451.79150390625,7716.4306640625
608.0,214912528,139.0,160.0,5451.79150390625,6569.1640625
608.0,214912528,196.0,202.0,5451.79150390625,6318.638671875
608.0,214912528,300.0,309.0,5451.79150390625,6726.6376953125
608.0,214912528,331.0,338.0,5451.79150390625,6318.45458984375
608.0,214912528,440.0,488.0,5451.79150390625,7300.0908203125
608.0,214912528,567.0,611.0,5451.79150390625,6843.09814453125
608.0,214912528,800.0,814.0,5451.79150390625,6560.24560546875
639.0,99768342,11035.0,11106.0,631.4346313476562,1059.7530517578125
724.0,220435980,8771.0,8782.0,17218.896484375,17421.751953125
724.0,220435980,8793.0,8801.0,17218.896484375,17427.41015625
736.0,377017343,7879.0,7883.0,356.1194763183594,390.90313720703125
751.0,25245570,14442.0,14451.0,135.44671630859375,174.8319854736328
751.0,25245570,14457.0,14467.0,135.44671630859375,176.87277221679688
753.0,29430569,3232.0,3248.0,536.44140625,2823.428955078125
757.0,441386522,5.0,13.0,49419.859375,52830.50390625
766.0,176980970,15842.0,15850.0,740.8792724609375,889.0130004882812
812.0,389921913,8804.0,8824.0,3201.89013671875,3384.827880859375
812.0,389921913,8826.0,8830.0,3201.89013671875,3377.99609375
812.0,389921913,8832.0,8841.0,3201.89013671875,3392.971923828125
812.0,389921913,8843.0,8851.0,3201.89013671875,3387.2451171875
812.0,389921913,8853.0,8882.0,3201.89013671875,3399.919677734375
812.0,389921913,8888.0,8896.0,3201.89013671875,3396.18212890625
829.0,231666244,3231.0,3236.0,17.992013931274414,160.5709991455078
829.0,231666244,3284.0,3288.0,17.992013931274414,137.62814331054688
829.0,231666244,8234.0,8238.0,17.992013931274414,131.3590545654297
889.0,29830830,4917.0,4923.0,3400.73291015625,3567.467041015625
889.0,29830830,8429.0,8437.0,3400.73291015625,3459.0419921875
937.0,141975926,468.0,477.0,4003.352294921875,4287.8212890625
945.0,389660501,3103.0,3159.0,6131.57080078125,6777.7685546875
945.0,389660501,3182.0,3186.0,6131.57080078125,6348.91552734375
945.0,389660501,14680.0,14687.0,6131.57080078125,6448.85400390625
945.0,389660501,14710.0,14747.0,6131.57080078125,6600.7314453125
950.0,92564718,11643.0,11648.0,37140.84375,37280.46875
994.0,150440362,14359.0,14393.0,99692.7578125,100248.9140625
1021.0,340176098,9121.0,9144.0,28967.994140625,29233.09375
1030.0,302298728,2263.0,2275.0,980.2703857421875,1182.0343017578125
1030.0,302298728,8378.0,8386.0,980.2703857421875,1056.37451171875
1045.0,55744694,1036.0,1042.0,2357.63330078125,2514.06005859375
1045.0,55744694,9832.0,9844.0,2357.63330078125,2766.077392578125
1046.0,289791770,11867.0,11871.0,32317.662109375,32466.763671875
1046.0,289791770,11873.0,11879.0,32317.662109375,32482.947265625
1046.0,289791770,12207.0,12231.0,32317.662109375,32544.880859375
1053.0,441386863,1.0,15.0,53299.8828125,1816636.75
1053.0,441386863,89.0,93.0,53299.8828125,641376.3125
1053.0,441386863,95.0,103.0,53299.8828125,843459.0
1102.0,231631019,3867.0,3878.0,229630.625,231421.21875
1102.0,231631019,8828.0,8882.0,229630.625,231949.453125
1102.0,231631019,8884.0,8905.0,229630.625,231949.046875
1102.0,231631019,8910.0,8963.0,229630.625,231787.25
1102.0,231631019,8971.0,8976.0,229630.625,231724.640625
1102.0,231631019,8978.0,8983.0,229630.625,231680.890625
1102.0,231631019,11649.0,11655.0,229630.625,230855.265625
1111.0,92877752,14171.0,14223.0,20947.61328125,22766.732421875
1112.0,197980430,13456.0,13460.0,1705041.125,1733461.25
1112.0,197980430,13462.0,13467.0,1705041.125,1733817.875
1112.0,197980430,13469.0,13475.0,1705041.125,1733783.875
1112.0,197980430,13479.0,13484.0,1705041.125,1733502.5
1112.0,197980430,13489.0,13495.0,1705041.125,1733583.5
1112.0,197980430,13511.0,13517.0,1705041.125,1733554.0
1112.0,197980430,13519.0,13526.0,1705041.125,1733627.25
1112.0,197980430,13564.0,13571.0,1705041.125,1733539.0
1112.0,197980430,13642.0,13647.0,1705041.125,1733476.25
1112.0,197980430,13667.0,13671.0,1705041.125,1733442.75
1128.0,389023278,672.0,681.0,230905.234375,246400.84375
1128.0,389023278,698.0,704.0,230905.234375,246233.390625
1128.0,389023278,1354.0,1362.0,230905.234375,243490.796875
1128.0,389023278,2544.0,2548.0,230905.234375,246125.1875
1128.0,389023278,4341.0,4347.0,230905.234375,245730.875
1128.0,389023278,4931.0,4939.0,230905.234375,246928.328125
1128.0,389023278,5487.0,5494.0,230905.234375,241377.8125
1151.0,441082917,6677.0,6695.0,338.536376953125,508.2593994140625
1151.0,441082917,15068.0,15081.0,338.536376953125,788.4552001953125
1185.0,79491341,15221.0,15236.0,1573.8258056640625,1749.9462890625
1194.0,79301672,15705.0,15719.0,974.0999755859375,1033.8046875
1218.0,441355676,14387.0,14547.0,30266.853515625,31934.525390625
1218.0,441355676,15409.0,15486.0,30266.853515625,31043.32421875
1267.0,441407606,164.0,169.0,15332.9296875,16667.5390625
1267.0,441407606,174.0,181.0,15332.9296875,16428.07421875
1267.0,441407606,191.0,195.0,15332.9296875,16392.896484375
1283.0,214568770,16583.0,16590.0,67681.453125,67957.125
1304.0,231850074,3433.0,3439.0,1683.097900390625,1843.10302734375
1304.0,231850074,15918.0,15923.0,1683.097900390625,1849.8487548828125
1318.0,25170460,7822.0,7849.0,44319.9609375,44863.31640625
1343.0,177165867,2969.0,2974.0,101970.203125,103073.96875
1399.0,234495456,10900.0,10907.0,773.7376708984375,1252.170166015625
1399.0,234495456,11092.0,11096.0,773.7376708984375,850.6129150390625
1399.0,234495456,16121.0,16127.0,773.7376708984375,948.4453125
1461.0,211354464,10676.0,10681.0,1861.591552734375,2190.42919921875
1461.0,211354464,15954.0,15973.0,1861.591552734375,2195.79638671875
1472.0,358108509,1171.0,1181.0,253.29620361328125,306.09503173828125
1490.0,25155664,14300.0,14330.0,339082.28125,340328.8125
1573.0,234292783,1874.0,1879.0,799.0374755859375,955.7835693359375
1582.0,260749816,11355.0,11362.0,294.33111572265625,337.5278015136719
1598.0,381979279,3853.0,3858.0,11404.6962890625,11567.658203125
1658.0,231711783,14046.0,14050.0,647455.4375,649045.8125
1689.0,350025862,7429.0,7434.0,227.4232940673828,280.07757568359375
1713.0,309714149,13881.0,13890.0,9440.9423828125,9552.8857421875
1713.0,309714149,13892.0,13902.0,9440.9423828125,9537.654296875
1713.0,309714149,13904.0,13914.0,9440.9423828125,9544.8701171875
1713.0,309714149,13929.0,13933.0,9440.9423828125,9544.8037109375
1722.0,92630380,12209.0,12219.0,142.94863891601562,182.1652374267578
1722.0,92630380,12266.0,12273.0,142.94863891601562,169.1934356689453
1727.0,33878971,1655.0,1661.0,955.0963134765625,1003.1622924804688
1727.0,33878971,4541.0,4570.0,955.0963134765625,1108.9229736328125
1727.0,33878971,11527.0,11532.0,955.0963134765625,1058.446044921875
1731.0,441354271,1.0,15.0,49396.453125,1732609.875
1742.0,302965929,4845.0,4855.0,9644.0615234375,9901.978515625
1742.0,302965929,4900.0,4906.0,9644.0615234375,9937.09765625
1742.0,302965929,13025.0,13058.0,9644.0615234375,12226.47265625
1754.0,267094881,12128.0,12135.0,503.595947265625,624.3832397460938
1757.0,293508236,2861.0,2865.0,807.2307739257812,946.8494262695312
1769.0,369706249,8367.0,8379.0,1409.11474609375,1776.9537353515625
1778.0,167572319,13106.0,13111.0,1310482.375,1321279.25
1778.0,167572319,13121.0,13126.0,1310482.375,1320722.25
1778.0,167572319,13164.0,13168.0,1310482.375,1320914.875
1778.0,167572319,13219.0,13223.0,1310482.375,1321243.875
1778.0,167572319,13233.0,13242.0,1310482.375,1321449.875
1778.0,167572319,13287.0,13295.0,1310482.375,1320944.25
1778.0,167572319,13299.0,13305.0,1310482.375,1320727.5
1778.0,167572319,13307.0,13312.0,1310482.375,1321461.625
1778.0,167572319,13314.0,13318.0,1310482.375,1320771.75
1778.0,167572319,13321.0,13329.0,1310482.375,1321192.5
1778.0,167572319,13331.0,13338.0,1310482.375,1321531.75
1784.0,177036977,5310.0,5314.0,357.6158752441406,390.0080261230469
1784.0,177036977,9526.0,9530.0,357.6158752441406,618.2739868164062
1790.0,269829656,166.0,173.0,3085.9375,3603.78564453125
1790.0,269829656,223.0,231.0,3085.9375,3500.46630859375
1790.0,269829656,13238.0,13247.0,3085.9375,3735.7197265625
1816.0,167695269,7698.0,7706.0,968.4596557617188,1098.0228271484375
1816.0,167695269,11420.0,11432.0,968.4596557617188,1377.6131591796875
1817.0,92497105,11428.0,11456.0,44679.640625,44962.140625
1830.0,32090581,11398.0,11422.0,567.1595458984375,696.7509765625
1841.0,327597288,14256.0,14336.0,201289.03125,207066.453125
1842.0,232083054,2707.0,2711.0,1505.993408203125,1618.070556640625
1855.0,277872060,13775.0,13793.0,21443.390625,21640.279296875
1855.0,277872060,13795.0,13801.0,21443.390625,21654.7265625
1855.0,277872060,13805.0,13815.0,21443.390625,21642.384765625
1855.0,277872060,13840.0,13847.0,21443.390625,21653.26953125
1857.0,293271232,4172.0,4189.0,156411.46875,157963.1875
1857.0,293271232,8779.0,8787.0,156411.46875,158331.140625
1866.0,161172848,6963.0,6967.0,14878.5859375,14857.7998046875
1895.0,278777070,9139.0,9148.0,101364.40625,101583.5625
1895.0,278777070,14373.0,14399.0,101364.40625,101516.8046875
1899.0,220418532,10784.0,10788.0,680678.5,681724.6875
1918.0,469970988,14405.0,14437.0,155523.3125,166010.640625
1946.0,281562429,11769.0,11781.0,28830.7421875,29913.765625
1946.0,281562429,13365.0,13380.0,28830.7421875,31285.392578125
1946.0,281562429,13382.0,13389.0,28830.7421875,31303.603515625
1946.0,281562429,13391.0,13693.0,28830.7421875,31608.697265625
1959.0,394234013,13304.0,13366.0,1236216.625,1239929.75
1959.0,394234013,13368.0,13383.0,1236216.625,1239652.875
1959.0,394234013,13385.0,13409.0,1236216.625,1239535.25
1959.0,394234013,13411.0,13426.0,1236216.625,1239461.625
1959.0,394234013,13428.0,13432.0,1236216.625,1239431.625
1959.0,394234013,13434.0,13460.0,1236216.625,1239591.875
1959.0,394234013,13462.0,13486.0,1236216.625,1239475.125
1959.0,394234013,13489.0,13494.0,1236216.625,1239218.625
1959.0,394234013,13498.0,13511.0,1236216.625,1239328.625
1959.0,394234013,13513.0,13520.0,1236216.625,1239260.125
1961.0,142087340,9597.0,9603.0,30977.873046875,31238.728515625
1961.0,142087340,14094.0,14100.0,30977.873046875,31076.8984375
1961.0,142087340,14102.0,14113.0,30977.873046875,31114.494140625
1963.0,38820496,3407.0,3413.0,688.4227294921875,831.9542236328125
1963.0,38820496,11793.0,11798.0,688.4227294921875,733.0925903320312
1969.0,92595563,11445.0,11476.0,5871.861328125,5989.53662109375
1969.0,92595563,11864.0,11905.0,5871.861328125,6013.466796875
1979.0,231712555,20.0,66.0,51323.5078125,52035.38671875
1979.0,231712555,7681.0,7685.0,51323.5078125,51615.9921875
1979.0,231712555,13033.0,13086.0,51323.5078125,51845.6171875
2014.0,406344319,4883.0,4895.0,538.6195678710938,1016.4638671875
2014.0,406344319,12876.0,12883.0,538.6195678710938,692.131591796875
2053.0,234506344,1381.0,1385.0,2371.74951171875,2498.93408203125
2067.0,167207566,1600.0,1604.0,581.0802612304688,634.6484375
2067.0,167207566,2024.0,2030.0,581.0802612304688,886.588134765625
2095.0,280910638,6788.0,6793.0,553.9911499023438,594.7537231445312
2101.0,289934844,11641.0,11647.0,30838.865234375,30966.248046875
2101.0,289934844,11652.0,11656.0,30838.865234375,30912.671875
2101.0,289934844,11987.0,11998.0,30838.865234375,31078.603515625
2101.0,289934844,12084.0,12112.0,30838.865234375,31067.8984375
2104.0,425937691,5332.0,5340.0,763.6443481445312,1031.899658203125
2107.0,269940990,10892.0,10896.0,10987.27734375,11318.6240234375
2107.0,269940990,12313.0,12320.0,10987.27734375,11216.53515625
2107.0,269940990,12761.0,12784.0,10987.27734375,11563.626953125
2116.0,364588501,1214.0,1221.0,35896.20703125,36348.76171875
2116.0,364588501,2972.0,2980.0,35896.20703125,36367.13671875
2116.0,364588501,3180.0,3197.0,35896.20703125,36266.46484375
2116.0,364588501,3760.0,3766.0,35896.20703125,36307.67578125
2116.0,364588501,6888.0,6900.0,35896.20703125,36593.6796875
2116.0,364588501,8383.0,8389.0,35896.20703125,36802.7265625
2116.0,364588501,10782.0,10786.0,35896.20703125,36434.62890625
2131.0,150145456,14098.0,14114.0,23016.87890625,23593.666015625
2161.0,452358088,8746.0,8844.0,1349147.125,1353869.25
2161.0,452358088,8849.0,8859.0,1349147.125,1352142.375
2177.0,149216532,364.0,372.0,591.5416259765625,643.0548706054688
2177.0,149216532,448.0,461.0,591.5416259765625,1006.656005859375
2177.0,149216532,2349.0,2361.0,591.5416259765625,722.5846557617188
2205.0,219166792,11389.0,11398.0,1443.419921875,1864.9739990234375
2206.0,25133286,6738.0,7195.0,946.9729614257812,23834.244140625
2210.0,280832702,14116.0,14127.0,15230.8642578125,15421.8154296875
2226.0,269940893,8.0,13.0,95759.984375,95973.140625
2228.0,273606451,4937.0,4945.0,674.435791015625,715.8021240234375
2230.0,279245231,2723.0,2729.0,43942.2734375,44178.65234375
2230.0,279245231,9135.0,9188.0,43942.2734375,44107.04296875
2230.0,279245231,9190.0,9197.0,43942.2734375,43915.12109375
2262.0,403237836,856.0,862.0,8972.322265625,9238.6943359375
2262.0,403237836,971.0,976.0,8972.322265625,9260.6298828125
2262.0,403237836,15783.0,15794.0,8972.322265625,10406.87109375
2269.0,29392968,11979.0,12023.0,29408.37890625,29609.255859375
2310.0,238813187,3934.0,3939.0,1865.862548828125,2018.4571533203125
2314.0,231867117,679.0,686.0,21709.84765625,22603.982421875
2314.0,231867117,8520.0,8527.0,21709.84765625,22487.5078125
2314.0,231867117,14020.0,14057.0,21709.84765625,23421.84375
2315.0,358467049,14218.0,14229.0,58837.8359375,59284.5859375
2332.0,150321663,12541.0,12546.0,111.21806335449219,199.59361267089844
2368.0,260269256,9055.0,9059.0,954.4630737304688,1081.2906494140625
2373.0,167008868,1811.0,1843.0,64366.0546875,68875.0703125
2373.0,167008868,5168.0,5172.0,64366.0546875,66455.4296875
2373.0,167008868,5854.0,5861.0,64366.0546875,67108.15625
2373.0,167008868,7909.0,7973.0,64366.0546875,70424.0390625
2373.0,167008868,12391.0,12445.0,64366.0546875,69787.984375
2373.0,167008868,15765.0,15778.0,64366.0546875,67638.7578125
2392.0,232062375,92.0,100.0,21446.68359375,21858.880859375
2392.0,232062375,5065.0,5069.0,21446.68359375,22024.5625
2392.0,232062375,13012.0,13055.0,21446.68359375,22364.806640625
2397.0,259845346,4047.0,4055.0,5124.2978515625,5837.7919921875
2397.0,259845346,4081.0,4143.0,5124.2978515625,6739.4990234375
2398.0,61708463,780.0,796.0,18343.55078125,18712.748046875
2398.0,61708463,1941.0,1948.0,18343.55078125,18378.916015625
2398.0,61708463,7215.0,7219.0,18343.55078125,18724.28515625
2398.0,61708463,10207.0,10216.0,18343.55078125,18578.33203125
2398.0,61708463,14103.0,14108.0,18343.55078125,18495.802734375
2402.0,167574282,1825.0,1860.0,7233.435546875,7590.90625
2402.0,167574282,14961.0,14973.0,7233.435546875,7274.54736328125
2403.0,261061538,13776.0,13781.0,75277.15625,75571.296875
2407.0,381915829,9127.0,9170.0,1054594.5,1056098.25
2407.0,381915829,9180.0,9185.0,1054594.5,1055299.125
2410.0,350519062,9033.0,9040.0,164909.9375,165993.40625
2410.0,350519062,9045.0,9063.0,164909.9375,165986.375
2410.0,350519062,9074.0,9078.0,164909.9375,165897.890625
2410.0,350519062,14057.0,14063.0,164909.9375,165499.765625
2410.0,350519062,14067.0,14202.0,164909.9375,166064.546875
2425.0,290076312,11533.0,11570.0,13810.0419921875,13928.1513671875
2436.0,92348703,8218.0,8225.0,21403.923828125,21896.474609375
2436.0,92348703,10938.0,10944.0,21403.923828125,21524.2109375
2436.0,92348703,10949.0,10953.0,21403.923828125,21553.33203125
2445.0,339770560,7215.0,7252.0,1368.040771484375,1533.866943359375
2445.0,339770560,11675.0,11680.0,1368.040771484375,1432.026123046875
2455.0,278804454,14138.0,14158.0,317060.5,319452.78125
2455.0,278804454,14160.0,14172.0,317060.5,319307.1875
2472.0,44565054,8849.0,8856.0,58488.40625,58939.08984375
2472.0,44565054,8858.0,8863.0,58488.40625,58986.43359375
2472.0,44565054,8865.0,8880.0,58488.40625,58973.6015625
2472.0,44565054,8882.0,8889.0,58488.40625,58945.91796875
2488.0,197647472,5004.0,5019.0,195551.015625,197873.671875
2488.0,197647472,12177.0,12190.0,195551.015625,198843.703125
2490.0,38680132,1430.0,1459.0,691.9334716796875,919.9806518554688
2507.0,382575967,1215.0,1239.0,18407.45703125,19770.037109375
2507.0,382575967,4610.0,4627.0,18407.45703125,18837.736328125
2507.0,382575967,7359.0,7374.0,18407.45703125,18756.701171875
2507.0,382575967,9313.0,9325.0,18407.45703125,19647.01953125
2507.0,382575967,11623.0,11632.0,18407.45703125,18570.71484375
2507.0,382575967,12965.0,12975.0,18407.45703125,18941.794921875
2507.0,382575967,12983.0,12988.0,18407.45703125,18824.5390625
2507.0,382575967,13031.0,13048.0,18407.45703125,18952.671875
2507.0,382575967,14833.0,14842.0,18407.45703125,18893.7109375
2566.0,39070183,14014.0,14031.0,23860.236328125,23997.734375
2566.0,39070183,14033.0,14038.0,23860.236328125,23980.203125
2566.0,39070183,14040.0,14065.0,23860.236328125,23988.693359375
2566.0,39070183,14067.0,14073.0,23860.236328125,23964.8828125
2566.0,39070183,14077.0,14089.0,23860.236328125,23964.43359375
2566.0,39070183,14109.0,14113.0,23860.236328125,23955.103515625
2616.0,425936552,8862.0,8868.0,165221.578125,165730.78125
2616.0,425936552,8870.0,8877.0,165221.578125,165699.46875
2635.0,53842250,10497.0,10510.0,326.06414794921875,584.2521362304688
2640.0,206327795,9036.0,9040.0,56859.91796875,60140.24609375
2642.0,212262797,198.0,218.0,17196.953125,17371.169921875
2651.0,214913775,4516.0,4555.0,16741.677734375,17735.8671875
2651.0,214913775,4872.0,4906.0,16741.677734375,17431.541015625
2651.0,214913775,4995.0,4999.0,16741.677734375,16986.830078125
2651.0,214913775,5001.0,5005.0,16741.677734375,17025.5703125
2677.0,269849065,10274.0,10293.0,982.9910888671875,1548.7384033203125
2691.0,152184774,270.0,311.0,60122.89453125,1759087.5
2691.0,152184774,405.0,418.0,60122.89453125,606366.75
2706.0,261260905,14272.0,14276.0,83216.9375,83270.3515625
2735.0,92751438,8450.0,8479.0,150.37429809570312,263.4761047363281
2735.0,92751438,11842.0,11846.0,150.37429809570312,198.2947998046875
2735.0,92751438,11938.0,11960.0,150.37429809570312,229.2464599609375
2745.0,25132694,13867.0,13873.0,32844.6875,33074.7265625
2745.0,25132694,13885.0,13889.0,32844.6875,33084.9140625
2757.0,33714944,7565.0,7578.0,1835.724853515625,2101.2021484375
2760.0,425906795,13863.0,13868.0,30289.64453125,30423.263671875
2760.0,425906795,13884.0,13892.0,30289.64453125,30422.19921875
2760.0,425906795,13894.0,13902.0,30289.64453125,30409.19140625
2767.0,308543986,15034.0,15038.0,3297.119873046875,3373.043212890625
2785.0,269772525,1.0,43.0,8355.30078125,778116.5
2797.0,260162387,665.0,675.0,11191.876953125,11183.5078125
2797.0,260162387,793.0,801.0,11191.876953125,11140.5908203125
2797.0,260162387,2344.0,2357.0,11191.876953125,11434.4814453125
2797.0,260162387,4251.0,4270.0,11191.876953125,11385.451171875
2820.0,326356582,1053.0,1134.0,21231.966796875,21986.291015625
2843.0,393891178,149.0,154.0,2017.6650390625,2174.443115234375
2843.0,393891178,6085.0,6090.0,2017.6650390625,2153.810302734375
2843.0,393891178,10965.0,10974.0,2017.6650390625,2399.0302734375
2848.0,40183989,14157.0,14167.0,15909.7783203125,15899.970703125
2848.0,40183989,14170.0,14174.0,15909.7783203125,15912.966796875
2848.0,40183989,14179.0,14185.0,15909.7783203125,15923.474609375
2848.0,40183989,14187.0,14213.0,15909.7783203125,15917.138671875
2879.0,71274771,9797.0,9809.0,12723.197265625,13121.4052734375
2879.0,71274771,13929.0,13934.0,12723.197265625,13023.748046875
2879.0,71274771,15639.0,15660.0,12723.197265625,14515.80078125
2886.0,152286602,13912.0,13921.0,89746.109375,90038.5
2890.0,441456442,11249.0,11254.0,8223.8349609375,8336.1904296875
2890.0,441456442,11444.0,11467.0,8223.8349609375,8337.18359375
2899.0,126766627,4750.0,4754.0,116067.453125,116612.1953125
2903.0,266643315,11607.0,11635.0,808.961669921875,868.1700439453125
2924.0,220570408,69.0,80.0,25051.201171875,25074.681640625
2924.0,220570408,7990.0,8003.0,25051.201171875,26199.767578125
2924.0,220570408,10714.0,10718.0,25051.201171875,25992.681640625
2924.0,220570408,15543.0,15548.0,25051.201171875,26098.5234375
2955.0,271900514,1112.0,1117.0,3183.7685546875,3260.467529296875
2955.0,271900514,13533.0,13547.0,3183.7685546875,3643.995849609375
2955.0,271900514,13564.0,13572.0,3183.7685546875,3381.004150390625
2955.0,271900514,16564.0,16577.0,3183.7685546875,3441.608154296875
2976.0,278703988,9405.0,9417.0,716.3949584960938,927.5317993164062
2986.0,92444934,14208.0,14214.0,26030.072265625,26192.28515625
3004.0,441384532,70.0,106.0,8972.0634765625,2175550.25
3037.0,360148433,13744.0,13807.0,30957.41796875,31694.271484375
3037.0,360148433,13809.0,13818.0,30957.41796875,31597.58984375
3037.0,360148433,13820.0,13877.0,30957.41796875,31645.208984375
3037.0,360148433,13879.0,13907.0,30957.41796875,31591.904296875
3037.0,360148433,13909.0,13921.0,30957.41796875,31527.921875
3037.0,360148433,13940.0,13944.0,30957.41796875,31480.4375
3037.0,360148433,13946.0,13954.0,30957.41796875,31536.537109375
3077.0,177352893,4613.0,4623.0,1355.862060546875,1561.1422119140625
3077.0,177352893,14898.0,14903.0,1355.862060546875,1454.1068115234375
3077.0,177352893,16282.0,16287.0,1355.862060546875,1521.0396728515625
3088.0,115015715,9788.0,9798.0,8731.966796875,9668.6513671875
3172.0,403191366,14217.0,14254.0,65305.05859375,65592.1640625
3174.0,237886661,13591.0,13901.0,847923.625,857691.4375
3174.0,237886661,13907.0,13913.0,847923.625,856099.6875
3194.0,370282727,7898.0,7920.0,2082.248046875,2560.56201171875
3212.0,214912529,254.0,324.0,263882.3125,270126.46875
3220.0,410421717,4885.0,4891.0,2676.695556640625,2791.416748046875
3220.0,410421717,8236.0,8241.0,2676.695556640625,2948.819580078125
3220.0,410421717,10803.0,10817.0,2676.695556640625,3192.187255859375
3220.0,410421717,12967.0,12976.0,2676.695556640625,3216.61572265625
3220.0,410421717,14686.0,14695.0,2676.695556640625,3045.16552734375
3226.0,144002706,8455.0,8465.0,1397432.5,1466822.0
3226.0,144002706,8467.0,8506.0,1397432.5,1465211.625
