,TIC,LSper,LSamp,LSmed,LSstd,acf_pk,acf_per,bls_per,bls_ampl,ecl_num,ecl_dep
0,140632571,40.0,,,0.0003088209510682849,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,267841722,40.0,,,0.04260283418885464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,14662881,40.0,,,0.00027991220772916666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,219397363,40.0,,,0.00025552427976768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,157258558,40.0,,,0.00023125987433987748,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,306632372,40.0,,,0.001867583807648078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,382030292,40.0,,,0.0002069229078727331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,1735019,40.0,,,0.0011937472250524018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,452443452,40.0,,,0.0009943593887830622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,32069304,40.0,,,0.00011803899607209549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10,348999211,40.0,,,0.000410796652061888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,271893066,40.0,,,0.0003164388496819325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,161156242,40.0,,,0.00011544498687151174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,38842861,40.0,,,0.0011659680145855071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,167304040,40.0,,,0.0375433817350083,-1.0,-1.0,5.826014077759281,1474.3522736503626,7.0,-0.1674416442507116
15,349093181,40.0,,,0.00021627533987998265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,102215735,40.0,,,9.837500320602421e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17,2470248,40.0,,,7.710601324287102e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,428717222,40.0,,,0.0026824670388233647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,303627245,40.0,,,0.0004646823151534232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20,158639548,40.0,,,9.437813062351073e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21,410486022,40.0,,,0.00039052824874087535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22,364323767,40.0,,,0.0008352915028202195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23,437324684,40.0,,,0.002374126840386146,-1.0,-1.0,10.414150938343976,82.80377242153617,-1.0,-1.0
24,22851818,40.0,,,9.31502008884261e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
25,385310972,40.0,,,0.0018456571906458013,-1.0,-1.0,16.566094733123244,32.843225523605014,-1.0,-1.0
26,381948738,40.0,,,0.0006218457953328816,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27,345180087,40.0,,,0.002188817726838175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
28,451256144,40.0,,,0.0019523601635558368,-1.0,-1.0,20.296127794206313,399.9261816412592,-1.0,-1.0
29,270427063,40.0,,,0.00017837922236210897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30,389797076,40.0,,,0.00025595971326187127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31,147565666,40.0,,,0.0002412647122717626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32,271891727,40.0,,,0.00056193071313154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
33,382028425,40.0,,,0.0006578683885360961,-1.0,-1.0,8.848198691402303,40.788046918495205,-1.0,-1.0
34,309790097,40.0,,,0.0002742767476101423,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
35,348841745,40.0,,,0.00010042626150004336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36,300161002,40.0,,,0.0001316918208064923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
37,389565293,40.0,,,0.00020868637989156515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
38,415891192,40.0,,,0.0015900838531807294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
39,317538203,40.0,,,9.143640619332653e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
40,38609673,40.0,,,0.0009335863574616001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
41,9336962,40.0,,,0.00019016061386237636,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42,176985564,40.0,,,0.0002045984588344942,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43,349766265,40.0,,,0.0001675725331519718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44,397189121,40.0,,,0.0002751124933676883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
45,99177689,40.0,,,8.070223979235793e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
46,38632461,40.0,,,0.00041761904360697983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
47,167754523,40.0,,,0.00016105500232794427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48,339731418,40.0,,,0.00011161560469502003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
49,181226132,40.0,,,0.00013546577096448039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50,147462289,40.0,,,0.0002631561391877156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51,468009255,40.0,,,0.00026613350023371523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
52,453219757,40.0,,,6.039332248621723e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,149253154,40.0,,,0.00016595113293235757,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
54,149542119,40.0,,,0.0008827137764387425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
55,181240055,40.0,,,0.00028930895621573404,-1.0,-1.0,5.734356431578789,49.205936778020494,-1.0,-1.0
56,61824529,40.0,,,0.00011438375015331023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,220410978,40.0,,,0.0018091260941626168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58,299945285,40.0,,,0.0001338958230899614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59,448269331,40.0,,,0.024363412159429648,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,308307043,40.0,,,0.00031420362568896346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
61,176954932,40.0,,,0.000167320707965691,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,397358761,40.0,,,0.0028253178871312577,-1.0,-1.0,20.561453091265673,43.4323816491041,-1.0,-1.0
63,297027021,40.0,,,0.0009853195032355207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,98668022,40.0,,,0.00030840152678231854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65,57127451,40.0,,,0.0007849743713819382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,181915915,40.0,,,0.00012118839255559527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
67,260708537,40.0,,,0.00013557400018078165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,142087047,40.0,,,7.993794295201694e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
69,350519807,40.0,,,0.002264674692651889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
70,300603467,40.0,,,0.00016148017083793823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,278863003,40.0,,,0.0002976288174023071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72,350144739,40.0,,,0.0013510385322506062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73,61833326,40.0,,,0.00020479005597905776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
74,452327450,40.0,,,0.012210471097871173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
75,375060694,40.0,,,0.0002524583480620491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
76,131119303,40.0,,,0.0016071613302673497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
77,6116226,40.0,,,0.0048990820749232325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78,141212881,40.0,,,0.00026269937580666983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,15363900,40.0,,,0.000288729358569853,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
80,72178247,40.0,,,0.022619379958714273,-1.0,-1.0,0.8149349748693446,802.4254604999511,4.0,-0.2625824889485796
81,144155199,40.0,,,0.0038297485351743406,-1.0,-1.0,9.069916935792445,82.10398369787498,-1.0,-1.0
82,272086938,40.0,,,0.000498417012809538,-1.0,-1.0,6.56468221637047,317.1170819312797,1.0,-1.0009694167085215
83,398475676,40.0,,,0.0006131536104563234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
84,25195446,40.0,,,0.0004014173495175865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
85,364324991,40.0,,,0.00021963000058621829,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
86,151736276,40.0,,,0.0002857383192535015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
87,381976770,40.0,,,0.0025244046540973193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
88,46029665,40.0,,,0.010369314922697794,-1.0,-1.0,1.298360447952594,134.63895915879635,-1.0,-1.0
89,428642099,40.0,,,0.0002679138259262114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
90,443624466,40.0,,,8.23863234553826e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,349371640,40.0,,,0.00021444640029223352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
92,142161312,40.0,,,0.00024877379633125277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
