,TIC,per,Pamp,Pmed,StdLC,acf_pk,acf_per,ecl_flg
46,0000000025117406,1.3935489899020397,0.06635012579287003,0.00016824649779155853,0.0012697206395177914,0.15880382582630673,1.2853885080085092,1
47,0000000025117424,13.036739665061527,0.09722440538824154,6.672179986929859e-05,0.0005178621005635501,0.09043731460846312,2.248562003403549,0
48,0000000025117492,3.1356864267118345,0.04406113522644525,0.00011397053385327118,0.00014146492407295664,0.09905258004143075,6.422775659719946,0
49,0000000025117645,6.315213349087497,0.05267310251596435,0.00013170040470236104,0.00046603951494216894,-0.032487054511050786,3.030488166260511,0
50,0000000025117741,11.369421861372583,0.1778387416488316,8.931409384114502e-06,0.001113135645989324,0.4000581615010089,12.329586666264731,1
51,0000000025117756,9.930865111063817,0.06433276704593517,4.5067081988576e-05,0.0002077970772986184,0.07700513982767627,9.86158529047998,0
52,0000000025118084,2.707472086432201,0.12867589603318721,1.3960843791589451e-05,0.0006278609944413178,0.2298876917300696,2.661746212623939,0
53,0000000025118098,3.4987495044234707,0.021932917023088486,8.350102401177512e-05,0.00013760429054447785,0.03244317035769513,3.202706501167995,0
54,0000000025118739,5.956895379467679,0.1272200575526358,0.00015053703162222818,0.0002956225359274058,-0.022764139157256787,6.29916853077475,0
55,0000000025118795,5.693377049656106,0.04655096728506828,2.724893044057836e-05,0.0001931036361461025,0.19251089734337543,1.741629451918925,1
56,0000000025118964,1.0182523209899899,0.9092303214377422,7.292894320527433e-06,0.012058127438639396,0.5083198805585533,1.0215061641918055,0
57,0000000025131718,4.457167753811687,0.14281100554282414,6.989546986846466e-05,0.0004364253370604903,0.06037728054630788,3.8915787415699015,0
58,0000000025132222,6.253758321997467,0.028468476796221092,4.3716301945998376e-05,0.00016196903889899932,0.050108499130115176,2.8666039719973924,0
59,0000000025132265,4.9906424872619315,0.2057135468079993,5.67131523637024e-06,0.0015309185351796294,0.5343009474512129,9.750488958771257,0
60,0000000025132314,1.0494954917470833,0.7465753238283519,4.747823245567201e-06,0.000965257539429897,0.41586433637673437,1.0485889464666798,0
61,0000000025132694,9.643761454822355,0.5192645697634606,4.0753783377554395e-06,0.004036047908396554,0.7461609398033456,9.689372746007393,0
62,0000000025132696,9.574559733385112,0.09048206940176325,3.742123720330049e-05,0.00043280825624892645,0.15454382923199977,9.853258331134384,0
63,0000000025132720,11.178915126855637,0.13592858608386332,7.095775873177074e-05,0.0005921635566292999,0.5874111043094451,7.4908092219166065,0
64,0000000025132754,3.3748795013298327,0.03820112382532008,8.34003533149527e-05,0.00017190135191047626,0.09580756217689758,6.794296849438979,0
65,0000000025132893,34.78583487663196,0.13973615186515553,2.6920917907375352e-05,0.0004117721077490577,-0.09329308965357819,24.93486918423423,0
66,0000000025132948,2.498431101459746,0.1665013982550276,3.222006509260361e-05,0.00027903222732842455,0.2007766365103076,2.4888341441983357,0
67,0000000025132999,5.18455504940692,0.8589032149950263,4.3872843864578715e-06,0.009869668456407719,0.6571423774684653,5.171413412092079,0
68,0000000025133016,6.829965089352777,0.06822267320117492,8.222818074043045e-05,0.0021409761589665653,0.13847738641520563,3.6304755149321863,0
69,0000000025133052,3.2279157030068153,0.06073573777405059,4.7475086505367785e-05,8.690019120478952e-05,0.045743308929448265,6.299166200142281,0
70,0000000025133068,3.5737417115935957,0.04620012479723426,5.123208737641554e-05,0.00014561604098380193,0.20841879773444247,2.9242407290121264,0
71,0000000025133286,8.479327569097993,0.10043239065804989,2.9246845828575564e-06,6.047834080197195,0.05175044798390165,15.81979196639395,1
72,0000000025133604,4.299186074931886,0.024734460535259226,9.469999793032321e-05,0.0011718995400628075,-3.7487717288532954e-05,2.6256380644292676,0
73,0000000025133636,11.086036784765186,0.033845391733696606,6.32599995788001e-05,0.00023899557142007986,0.057475516897731053,2.676331687612219,0
74,0000000025133966,5.919971181997497,0.032347886686747276,0.00011772795258482686,0.00021758428672948103,0.48822282271458384,1.799962368044362,0
75,0000000025134376,14.605152435605584,0.13675969425205575,1.3365905993648198e-05,0.005822933701850805,0.18731211546406945,14.418432165904505,1
76,0000000025134377,6.726638006187181,0.08464281808214999,1.9655862216961437e-05,0.00042179116594560673,0.08732460326225205,7.388726092212892,1
77,0000000025134442,12.545325589901687,0.1671358274113326,2.644274242070182e-05,0.0006428704122832311,0.20220961109728988,14.76425501415406,1
78,0000000025134567,6.4659022837942866,0.0605240924654835,7.689113195467881e-05,0.0003433108897204051,-0.05522264182338101,5.813758661608517,0
79,0000000025153007,2.33120656755706,0.6594102722668577,1.5819483430412914e-05,0.000238535455568609,0.5126633056581025,2.34856073841911,0
80,0000000025153041,2.8983647997678967,0.040020440503703666,7.219611172819469e-05,0.00011171737745674353,0.08746598202337963,2.8673001286938415,0
81,0000000025153109,10.904828172565907,0.1633431636549924,1.4157749213356431e-05,0.000279449292018163,0.2929548980413006,10.510887790209381,0
82,0000000025153167,0.373397612884238,0.6066454080772498,4.544155545685442e-05,0.003541083384638601,-0.010392268718806408,5.208917706210741,0
83,0000000025153313,11.241956472892419,0.0949465841217672,7.059414120120943e-05,0.00025731668417246624,0.2629510071894355,2.112455437008066,0
84,0000000025153404,7.357217660292925,0.038479347516182524,5.529598523874632e-05,0.00027868429307256526,0.17243655693721274,1.2971949423863407,0
85,0000000025153544,10.994691304572543,0.021878199188384146,8.2502615387917e-05,0.00014024294805227251,0.10108637487646828,3.2638212022902735,0
86,0000000025153635,6.000635930455506,0.03826726865740736,5.5985723399544246e-05,0.004443662712140207,0.2430817416961664,7.716507603417995,0
87,0000000025154154,3.4768858797414945,0.045308660653166584,0.00014686366012279557,0.00028277043319656787,0.006826350436795428,2.652024921795146,0
88,0000000025154301,10.016215625316745,0.1647367410111523,7.040305981990962e-05,0.00047907521172290844,0.16517113331304487,10.21366279994254,0
89,0000000025154399,3.4268945299048985,0.03936655853551462,7.00044302360528e-05,0.00013565199838180928,-0.010426926757731875,2.5617491424304717,0
90,0000000025154685,4.390911445320058,0.06911222818506998,9.535227386654297e-05,0.0002461527714944081,-0.046765063138917685,2.8332719484023983,0
91,0000000025154686,12.17299132757701,0.1461916993249771,6.556778819909599e-05,0.0006203325045093886,0.17115269075368364,11.733078873949125,0
92,0000000025155310,1.644508631383767,0.10693104090399373,2.7194899093292084e-05,0.001266426617601683,0.19047027393167917,3.289514605506156,1
93,0000000025155510,8.269133820951609,0.041509968950868274,0.00010578810674176567,0.0002848933381782596,-0.0463710310451362,5.795712402923527,0
94,0000000025155612,8.069101397900273,0.28413327684407497,1.3801972531167334e-05,0.0005648238462209076,0.17686149871963786,9.495633075572186,0
95,0000000025155664,2.389658873105382,0.6446003847525845,5.906284384853642e-06,0.0026213269826290742,0.5868303897212221,2.393005063300734,0
96,0000000025155698,2.5641679303228444,0.026132423856162705,2.618752044592572e-05,0.00025894827036229093,0.047307400137179385,2.5596682670238806,1
97,0000000025155713,11.086036206541504,0.3786321722158915,5.684612454324191e-06,0.0031056079871242307,0.524526543447889,11.508784453272256,0
98,0000000025155998,4.4984243847418295,0.04994606813374284,0.00011436685130313543,0.0003171557311560738,0.03514694168362271,3.2686795144966254,0
99,0000000025156036,8.993722339284654,0.02152528243165145,5.405421673206626e-05,0.00018708331019809835,-0.02600509520066228,2.6409154406564994,0
100,0000000025194844,4.084146558084527,0.03983854728309343,0.00010512079708010206,0.0002444087036521188,0.007389630327332488,2.571471962215128,0
101,0000000025194993,15.4507861341266,0.106479300034178,5.3562728640467156e-05,0.0003060719227126568,0.16520651391952912,2.3555051496077795,0
102,0000000025195455,3.5959762580859067,0.06703831611436616,0.00011878097637437082,0.000266340614099701,0.11716409123623153,3.3402078748849817,0
103,0000000025195850,5.372440612956915,0.024232374599079294,9.475406652979726e-05,0.001082760383252303,0.04554007870190067,7.336653899576504,0
104,0000000025195948,11.974658640971574,0.09656884233067947,0.00017912662297066696,0.0004685032475242786,-0.017635403689386066,7.264434421349506,0
105,0000000025196278,5.066440294672358,0.030388827746909736,5.537481532591261e-05,0.0002028774955371371,0.04262800873055084,2.025651968621787,0
106,0000000025196356,2.147368601080208,0.47121026229046054,1.670957807834609e-05,0.0001729889127983723,0.33729647245270594,2.1575933171802717,0
107,0000000029758859,1.9024346454238528,0.015455492039616995,0.00010678444554177134,0.00024888047341991453,0.06809559783955371,2.456197030772728,0
108,0000000029759170,7.439265611111775,0.10234717225526843,7.474413050788049e-05,0.0002350355725159744,0.009328004066256368,5.968623870892316,0
109,0000000029759435,15.450779980278053,0.04201013352138274,0.000131017171912026,0.0008466216202220756,0.3574880661426355,2.7006383524958437,0
110,0000000029759557,6.497386788349243,0.05391367515928045,5.878352365601635e-05,0.00040442251634895506,-0.0007163904715714237,4.835316842486918,0
111,0000000029759800,3.4093777051883585,0.059607573322501425,3.126117262160047e-05,0.0002904883139462869,0.08178013235418086,2.725638882770909,0
112,0000000029759938,3.050788280152848,0.031556452762643246,8.530158415977156e-05,0.00023657179064386918,-0.0030484563981481327,7.227630306533683,0
113,0000000029760003,5.737026122425904,0.05079507177080735,2.527541235688773e-05,0.00041515165443354067,0.37949919686948574,2.949245348792374,1
114,0000000029760053,11.667695231043007,0.0524058518261485,5.169677794390199e-05,0.00015296172767886098,0.09908459604490312,11.77823240268026,0
115,0000000029760211,8.316038158587963,0.10724564928992841,0.00010021430512615056,0.0005262683249083734,-0.0889495432095758,4.0776933395718515,0
116,0000000029760441,10.816427274681995,0.2043032588078067,2.8346505105069176e-05,0.0004539079500270764,0.26516557060417006,10.719219968334073,0
117,0000000029760913,2.4025676732539627,0.028456136699041738,8.532473154193904e-05,0.00031101507227284335,0.0639930134494272,2.2221761333639733,0
118,0000000029761349,7.6257968325390735,0.0711073203799866,0.00010845394138372504,0.0006379114759272041,0.02960452235817872,2.5436984170064534,0
119,0000000029761402,8.411304530085507,0.09025433346965113,0.0001042767281637098,0.000280928361965738,0.08749636021574722,8.587326630276038,0
120,0000000029761724,9.622780497506698,0.1306636885513151,0.00014321264789966505,0.0008290915215498324,0.12390208958643893,13.450419018043704,0
121,0000000029761807,1.1334844780607234,0.03947007400589756,0.00016939195291083484,0.00045645084249050836,-0.022342655660615284,4.3374107731206095,0
122,0000000029762012,7.878531013534417,0.02396947241962517,9.367564309978993e-05,0.00012368899384142222,0.16806657272606346,1.6756596049749533,0
123,0000000029762032,4.190614145209825,0.05918525263112724,0.00010821970993600017,0.00021658771855204463,0.05704925129056245,2.9978544467271604,0
124,0000000029762078,0.9758135362644532,0.06732357627871205,5.6992996318514475e-06,0.0009509512274234745,0.06924598411674422,0.9895626966340387,0
125,0000000029762098,7.8785316436643775,0.045048387257893154,6.623752645810175e-05,0.00045072438059078925,0.15269261958406205,7.0692961299300805,0
126,0000000029778225,0.7024937971011482,0.42155146757992357,4.069117425355634e-06,0.0018323535538419177,0.3623585101783517,1.4145533964915558,1
127,0000000029778239,7.19846239756377,0.1181111179758421,1.209100683329093e-05,0.000428743926105817,0.08914405330970059,11.21573521102755,1
128,0000000029778605,6.844556204654991,0.10771665824819089,6.823614635447044e-05,0.0007564350626679912,0.08909517265566816,2.1756492778299616,0
129,0000000029778628,4.990649054244708,0.061653610644208205,3.799291763976531e-05,0.00014441879333229653,0.25296347477689496,3.7728384831343647,0
130,0000000029778993,1.9815411288262923,0.026154761072495345,0.00010071823538511989,0.00018060899821601613,0.3522577453629933,9.503286480822908,0
131,0000000029779053,0.8916886498698756,0.08311798384104022,6.3889550551695e-05,0.00012414052510072122,0.2508759874784041,0.7742903173721061,0
132,0000000029779125,2.917379922989783,0.031843043692268945,7.204929632846069e-05,0.0004283893589597043,0.2783885200051936,2.8631377354718097,0
133,0000000029779127,11.467150124761693,0.22387763344303432,3.2228340090329844e-05,0.000417563756395382,0.2675517705384495,11.832404777347165,0
134,0000000029779237,11.5665544815304,0.043727773598606114,5.338242780415854e-05,0.00034835969429187824,0.0016587689202277078,6.187375524596064,0
135,0000000029779458,2.937000366059591,0.0469990297464609,0.00011161663502704589,0.0001967493636983793,-0.016325161767220743,4.572824106255666,0
136,0000000029779567,7.198448891492903,0.06288613667985082,3.315779313747571e-05,0.0005147897397975244,0.06725408586404169,10.584506708428307,0
137,0000000029779873,2.6246783929122697,0.7360374769383514,9.083974632496046e-06,0.0058312524358048855,0.5790665620207237,2.618695822634436,1
138,0000000029780270,11.875380416664125,0.02813389105833346,8.364026130017994e-05,0.0002463153935693745,-0.0218448300112165,3.897836474815449,0
139,0000000029780360,1.9963628039514842,0.026150220802680993,9.067348735128196e-05,0.0003555943123776229,0.03204678810775688,7.8672004098780235,0
140,0000000029780451,7.87852144214682,0.049842173541878865,5.695255407871392e-05,0.0003592313450515478,0.02381120731477392,3.62492649581327,0
141,0000000029780677,1.229350111537156,0.6255581259008473,2.3950752678124606e-05,0.0042474031291931235,0.3920044053801025,1.2215032840040294,0
142,0000000029781099,1.4372538108316182,0.838203354316266,6.85257388794489e-06,0.00031011446116359495,0.535156136394301,2.874249501736813,0
143,0000000029781101,5.204789683058098,0.017142299690229283,0.00010363650648886186,0.0003087331591314747,0.10278732872838645,1.6569123384660998,0
144,0000000029781292,3.093226535953893,0.05208808345065697,3.745737899018292e-05,0.0001371960083489225,0.03324341047741583,2.895775099923412,0
145,0000000029781308,1.1877658781868292,0.07811795333588653,4.2177474607259e-06,0.0007092929210251105,0.017187456262522088,1.0180349650918288,0
146,0000000029781430,5.389048986422675,0.08046539169172373,0.0001883903663576356,0.0007066824658576924,0.01868357245910243,3.70200791703337,0
147,0000000029781591,6.795199009218025,0.16673841801172365,3.71818267363108e-05,0.0006492644119552896,0.007519683718928846,5.858907439490395,0
148,0000000029781836,6.3151442296103015,0.08732050668225237,5.3259202663961025e-05,0.0003990877922531835,0.11650394433972519,1.7909347631743913,0
149,0000000029828780,9.713978408021404,0.1789769762609515,2.099402608655945e-05,0.0007212248526714656,0.23464883023774274,10.454654759000732,0
150,0000000029828884,3.3748832840095364,0.037532398718646554,6.491849673318545e-05,0.000142535827167321,0.15896519929339187,2.902720826550649,0
151,0000000029828903,5.574449874807015,0.051629018809096816,5.6473738598976616e-05,0.0002767922504566711,0.007593431914059232,10.715763186505683,0
152,0000000029828962,10.47671646298194,0.14748990977233906,3.2368902312016987e-05,0.0009539202114688386,0.007050888016462898,9.539397994975843,0
153,0000000029829050,10.904837654343343,0.03250624853659821,0.00010878784638104995,0.0018840614720920714,0.0404754263528341,2.677725837143953,0
154,0000000029829259,6.781407136412671,0.030844496324600464,0.00015845923861500537,0.00024927256714642236,0.03385030072683725,1.8291313829122373,0
155,0000000029829265,1.3227554340604717,0.1899504512865847,3.8084805914479225e-05,0.0001573213707317325,0.18202480361604578,1.2638645885272126,0
156,0000000029829638,7.249674392185174,0.07940281898394214,8.12285606102224e-05,0.0006650099333812151,0.0975135753191693,1.3541403281806197,0
157,0000000029829699,4.258035130409057,0.04070838405822884,8.092877460341336e-05,0.0002489898151462358,0.03214105435028006,4.695741901167821,0
158,0000000029829735,3.1004152264929155,0.05925152500393889,4.042545104969021e-05,0.00021337998983307236,0.04966868745922363,6.584594425607975,0
159,0000000029830068,8.479350308282328,0.029693920014087462,7.249624168102806e-05,0.0005028941408436063,-0.0069238518794704764,3.400627089644786,0
160,0000000029830423,9.713997395959893,0.09558743957848546,4.2585651897717665e-05,0.00036445776382479025,-0.05321273236238245,7.237354017607686,0
161,0000000029830830,4.231033530237168,0.6695206337093793,3.5762093029670133e-06,0.009412301992527159,0.6793873300512971,4.200611299708271,0
162,0000000029831208,1.8420279844483272,0.08846346142827628,9.218649592777752e-05,0.0003356367094193958,0.1543026583051701,1.7437161389439098,0
163,0000000029832209,11.46715037613018,0.048454450978404215,3.5135031093126996e-05,7.33935911130091e-05,-0.004521207548579524,7.651241477613439,0
164,0000000029832530,2.732189312809028,0.04174457354672862,4.26226849674602e-05,0.00012109789364952764,0.19114375986967772,2.867305222763207,0
165,0000000029832604,8.372917886522345,0.03328671957124214,4.47382403103177e-05,0.0003055227781728897,0.09619998068385448,2.3568981945109044,0
166,0000000029832730,1.175210648904371,0.09081130824153011,4.940901620045704e-05,0.0001932873174436845,0.012801923153555304,2.2971770313852176,0
167,0000000029833504,9.785218643973925,0.024455429260485974,8.387013774063907e-05,0.0001902783958790489,-0.0012631072765180594,5.854053046793979,0
168,0000000029833948,7.083802777481782,0.3828605373023081,1.0146749133127494e-05,0.0015834774999788834,0.45798417996537977,14.168480365727191,0
169,0000000029834926,1.145942341211636,0.6822527655352897,2.4003855676371606e-05,0.0001530715376743164,0.42516093368043567,1.139561514739853,0
170,0000000029835001,0.7652460604291234,0.38232096756153267,7.006095505316179e-05,0.0002712685834476515,0.37568935076273346,0.691653376832619,0
171,0000000029835336,5.528267134265412,0.04676684387765658,8.222942540992146e-05,0.00035699054105597873,0.008981327358486396,2.436758012982409,0
172,0000000029835352,12.090622723546822,0.06538007922871339,6.789961851720414e-05,0.00021838253019363735,-0.11210720719673971,5.85405239701231,0
173,0000000029835397,5.769835777169628,0.10626016729282613,8.119318268583455e-05,0.00035937347101442594,0.10715701148263349,8.263033238658409,0
174,0000000029835703,3.426898759298235,0.0365151536766036,4.822465898185511e-05,0.0001875093777292888,0.04256717944465856,2.609670383181765,0
175,0000000029924856,0.6887143448377414,0.08704498315363081,5.395854766436469e-05,0.00028503776582823343,-0.020116364016975297,2.733286153699737,0
176,0000000029925818,8.758333870563526,0.029038125226284867,9.852941912272411e-05,0.0003689087805906524,0.09717431076185273,2.3728777219457697,0
177,0000000029926633,1.9133478614977488,0.05236777149594762,6.844734332026802e-05,0.00020962081991351332,0.104829717235516,2.2360752653457894,0
178,0000000029983665,8.933533179632647,0.10488628770768622,1.6589369417127707e-05,0.0005538436205302284,0.10310968926093725,7.929042227763603,0
179,0000000029984014,7.083815039266155,0.058923961893056036,5.876546541353371e-06,0.0019537275140282086,0.018037882544611642,6.7582278003483225,1
180,0000000029984261,6.5613002543263805,0.026624355388551943,5.244878201773018e-05,0.0005468103585001483,-0.02356140583489567,3.357586812549016,1
181,0000000029986808,2.1200814005906574,0.5593868539790522,1.8321930351457372e-05,0.0007041424602076743,0.5407603299470027,2.1152464551141748,0
182,0000000029987134,5.9207718309772375,0.14491284734194043,1.2569103209971713e-05,0.0001215325593429634,0.22897935647743112,6.427677608535305,1
183,0000000029987437,5.59785370154857,0.7807860308699108,5.202622515678476e-06,0.015785495247461964,0.7294086234562464,5.583246327405504,0
184,0000000029988850,5.9207759245191225,0.026571047722721845,6.798740604659673e-05,0.00035003454014418615,0.04637065061651765,2.550654324113111,0
185,0000000029989691,8.020632275441496,0.04771935589896391,3.2863803778916675e-05,0.00022699954654530627,-0.0834422768296518,4.8554779543264885,0
186,0000000029990592,10.476748862784103,0.11286290971843609,5.270619856360292e-06,0.018118075878071786,0.017973297136444265,14.145611738772459,1
187,0000000030031439,36.699414980610406,0.03750506896506906,2.364060631080088e-05,0.00014475317878317646,-0.05278576633909389,13.58381851534341,1
188,0000000030033581,0.6991808650335417,0.041030644272709,7.476573108181659e-05,0.00015491920293970969,0.05634437414636358,2.052744939475815,0
189,0000000030033946,4.097183559522848,0.41656762625724497,7.678364113871822e-06,0.002363524498254043,0.3526995003266995,8.31653272900985,1
190,0000000030034081,2.3452060255900786,0.20989774689689228,3.643594035876427e-05,0.08587956413283643,0.2174931231618058,2.3451007586434116,1
191,0000000030035035,3.043832702202893,0.031237410288483983,7.583649433769413e-05,0.000141540787633237,0.029099931324088408,2.155518766667228,0
192,0000000030035088,6.593717441511425,0.05584801458433324,3.876967031396971e-05,0.00014823426401494946,0.13351369872157948,1.7930250098179386,0
193,0000000030037565,3.4357212137776374,0.044269904288240534,6.105063203890261e-05,0.00015217326868851308,0.02945997131750785,7.5380754651177995,0
194,0000000030038422,4.038923218992077,0.04333063762099478,7.697426151397222e-06,0.004614941499666192,0.018194285171713294,4.990200124630064,0
195,0000000030105662,3.151684218535548,0.039231614154008256,3.2212384723948285e-05,0.000719436531002095,0.02620170355678845,7.149197662745337,0
196,0000000030106967,3.159147214031264,0.08537134502852495,4.589146263902079e-05,0.00019457884011497755,0.044817373301483575,6.022134304206702,0
197,0000000030108310,3.366380040349585,0.026893137578612433,0.0001017356034108505,0.00018065299496111483,0.31291185435725066,2.6805144844274764,0
198,0000000030110048,7.608935561319786,0.25497365142892303,3.7702951762680457e-06,0.009758762488783504,0.22140575365371484,14.983101925849041,1
199,0000000030110465,16.400312312944433,0.15545104855180936,4.1948790235859555e-06,0.0016899634629342379,0.2931201740929384,16.69071379654497,1
200,0000000030111936,4.828136051218167,0.06632726511924152,6.066656394974333e-06,0.011531311741254154,0.049222300580981274,4.480487386239474,1
201,0000000030185650,4.299204015698112,0.24919071080382213,4.450028974019071e-06,0.0030503446214710356,0.3909476765388775,8.781811498824936,1
202,0000000030186108,1.6506179064186002,0.9162027500575055,5.624020660134198e-06,0.015301843749028059,0.5886897554893192,1.6506707951959925,0
203,0000000030186481,1.9933882089934924,0.05458740893264364,2.082937357800192e-05,0.0003089305652008081,0.21209876929763433,2.0117765239147047,0
204,0000000030189015,2.067518824556049,0.7824709461296581,1.0077964566284711e-05,0.00206062774344984,0.40840759946332367,2.064552685634226,0
205,0000000030190251,11.086065711642517,0.05941405129350803,2.1688903593402697e-05,0.0004234896018352713,0.102618750863699,8.089460408164996,1
206,0000000030191789,11.66771752046781,0.05274318513352076,7.465909005941616e-05,0.00014206313633199105,-0.0982140935455566,6.117266103817201,0
207,0000000030192292,6.224597734543454,0.40785297281317656,6.819784257351512e-06,0.0006484179924171124,0.5067546768354011,12.319253105988537,1
